,oxygen_bubble_rate,nitrogen_source,nitrogen_ratio,carbon_source_from_5e4,oxygen_source,methane_source,t_max,sminus_precipitation,fe_precipitation,carbon_precip,diffusion_constant,ma_op_o_fe_rate_const,ma_op_o_n_rate_const,ma_op_o_s_rate_const,ma_op_fe_n_rate_const,ma_op_s_n_rate_const,ma_op_ch4_o_rate_const,ma_op_ch4_n_rate_const,ma_op_ch4_s_rate_const,primary_ox_rate_const,c_lim_o,c_lim_n,c_lim_fe,c_lim_s,C,N-,S-,CH4,score
1,0.0,103.108857248,0.0561240990522,56999.6401795,27085.8578974,2830.0,0.4,0.185520832991,0.186526506887,0.248486471279,65.4971490351,10.0,5.0,0.16,1.88808871476,0.25197756383,10000.0,48.8325253696,0.01,1.47617107081,20.0,5.0,0.1,30.0,1.37792655861,2.96436662211,0.953687436527,6.10548637274,-2.31511752039
2,0.0,103.13450651,0.0561477147269,56969.1740888,27085.8578974,2830.0,0.4,0.185555400081,0.186275007659,0.246326384299,76.248439687,10.0,5.0,0.16,1.9074752702,0.252156916518,10000.0,48.8917901334,0.01,1.47620196454,20.0,5.0,0.1,30.0,1.38088141185,6.35601676967,0.863951236341,6.10548637274,-2.36185916622
3,0.0,103.095329798,0.0561288231708,57499.3674981,27085.8578974,2830.0,0.4,0.185468174368,0.186432111493,0.248127554747,69.6799619681,10.0,5.0,0.16,1.84112705302,0.252090648106,10000.0,48.8254232852,0.01,1.47619067772,20.0,5.0,0.1,30.0,1.35886819803,5.97520856479,0.919094144713,6.10548637274,-2.33925674712
4,0.0,103.240557633,0.0561330584925,56966.406323,27085.8578974,2830.0,0.4,0.185478783854,0.186265114365,0.249280467537,64.9728667305,10.0,5.0,0.16,1.9475753783,0.252328597309,10000.0,48.9021421371,0.01,1.47663599442,20.0,5.0,0.1,30.0,1.37034590398,2.78820062108,0.817464365042,6.10548637274,-2.31962337284
5,0.0,103.184307781,0.0561322894499,56459.7578732,27085.8578974,2830.0,0.4,0.185471794421,0.186225683645,0.248553212462,69.0542493008,10.0,5.0,0.16,1.88036720478,0.252153511483,10000.0,48.9175842665,0.01,1.47675259995,20.0,5.0,0.1,30.0,1.33617625682,6.03606244735,0.785367028196,6.10548637274,-2.35154976497
6,0.0,103.117570605,0.056140748369,56974.5120091,27085.8578974,2830.0,0.4,0.185460874879,0.186441985794,0.247980674974,67.0943928426,10.0,5.0,0.16,1.96854722796,0.25216490871,10000.0,48.8880121217,0.01,1.4761847453,20.0,5.0,0.1,30.0,1.38498950629,0.298680242265,0.768628829569,6.10548637274,-2.28033631492
7,0.0,103.097665816,0.0561191607094,56915.8657401,27085.8578974,2830.0,0.4,0.185461876744,0.186438316122,0.248570970695,59.7710881397,10.0,5.0,0.16,1.97335355409,0.252147755686,10000.0,48.8918843041,0.01,1.47608318099,20.0,5.0,0.1,30.0,1.3637065952,8.40044845833,0.868471540103,6.10548637274,-2.37483955584
8,0.0,103.04894787,0.0561304650416,56420.2208076,27085.8578974,2830.0,0.4,0.185538931529,0.186467760373,0.248207960204,70.2545145291,10.0,5.0,0.16,1.97708136776,0.252020839814,10000.0,48.8857731322,0.01,1.47631105357,20.0,5.0,0.1,30.0,1.37350593515,0.111421040438,0.786430083829,6.10548637274,-2.31840694
9,0.0,103.177862877,0.0561175246156,57100.6501123,27085.8578974,2830.0,0.4,0.185478670988,0.186327548669,0.247915152451,54.9308104854,10.0,5.0,0.16,1.94749466402,0.252011654356,10000.0,48.886407947,0.01,1.47618585169,20.0,5.0,0.1,30.0,1.37017735417,5.48584575814,0.833167255514,6.10548637274,-2.33496934702
10,0.0,102.98813532,0.0561272969475,56940.4182416,27085.8578974,2830.0,0.4,0.185410780123,0.186302363653,0.248065124808,73.4929551358,10.0,5.0,0.16,1.88853593737,0.25210969624,10000.0,48.8907010353,0.01,1.47642742674,20.0,5.0,0.1,30.0,1.35329083095,3.05791884262,0.841345154391,6.10548637274,-2.325241232
11,0.0,103.105685743,0.0561385207754,56912.7984467,27085.8578974,2830.0,0.4,0.185407887874,0.186485652408,0.249175317326,66.9563929608,10.0,5.0,0.16,1.91859598494,0.252019388309,10000.0,48.8401973949,0.01,1.47559104298,20.0,5.0,0.1,30.0,1.35156639501,5.71291957002,0.831549801644,6.10548637274,-2.33934205604
12,0.0,103.114015389,0.0561401900671,56952.0278019,27085.8578974,2830.0,0.4,0.185475859229,0.18634319282,0.249730092688,69.6582436545,10.0,5.0,0.16,1.93037275977,0.252145932857,10000.0,48.8589812169,0.01,1.47645179881,20.0,5.0,0.1,30.0,1.35314099075,6.89156817894,0.740074993852,6.10548637274,-2.36290328417
13,0.0,103.044380754,0.0561346948395,56750.9025128,27085.8578974,2830.0,0.4,0.185449243957,0.186706723494,0.248839011981,62.6033045877,10.0,5.0,0.16,1.94800801959,0.252128109074,10000.0,48.872558617,0.01,1.47596432636,20.0,5.0,0.1,30.0,1.37312165401,3.58862121248,0.831979184655,6.10548637274,-2.31715378114
14,0.0,103.098558766,0.0561246888934,56905.7441529,27085.8578974,2830.0,0.4,0.185412937519,0.18634375557,0.2478034594,64.1003853834,10.0,5.0,0.16,1.91522318042,0.252109230895,10000.0,48.8876013241,0.01,1.47601120342,20.0,5.0,0.1,30.0,1.3894630144,4.30669064901,0.871662701852,6.10548637274,-2.32034449175
15,0.0,103.123324079,0.056117669059,56896.1404976,27085.8578974,2830.0,0.4,0.185411562204,0.186164725724,0.248192310511,70.057762921,10.0,5.0,0.16,1.88959846712,0.252054359417,10000.0,48.8912280315,0.01,1.47676005315,20.0,5.0,0.1,30.0,1.38736748039,1.54329440897,0.832013060703,6.10548637274,-2.23984056826
16,0.0,103.061505612,0.0561422272031,56533.7528735,27085.8578974,2830.0,0.4,0.185431276386,0.186183093133,0.248824738799,60.8793813686,10.0,5.0,0.16,1.92528215881,0.252178440159,10000.0,48.9202533592,0.01,1.47691428153,20.0,5.0,0.1,30.0,1.39178210853,4.59667859743,0.813965190427,6.10548637274,-2.31643909831
17,0.0,103.13827228,0.0561393929863,56813.0093093,27085.8578974,2830.0,0.4,0.185442954573,0.18632137982,0.247510779933,65.3065202833,10.0,5.0,0.16,1.95039689648,0.252038680397,10000.0,48.909998669,0.01,1.47619883457,20.0,5.0,0.1,30.0,1.37725945918,6.18372655453,0.727446786856,6.10548637274,-2.3480700589
18,0.0,103.120424742,0.0561214914495,56764.1630538,27085.8578974,2830.0,0.4,0.185461195899,0.186392570588,0.248401319608,73.4583219017,10.0,5.0,0.16,1.93239976224,0.252168150219,10000.0,48.9442940985,0.01,1.47602315665,20.0,5.0,0.1,30.0,1.37413007556,2.00268039761,0.767558307192,6.10548637274,-2.27620025992
19,0.0,103.071201458,0.0561302530818,56412.2248809,27085.8578974,2830.0,0.4,0.185487004858,0.186300664711,0.248660601407,67.5698400831,10.0,5.0,0.16,1.83529501291,0.251748428053,10000.0,48.8482332961,0.01,1.4764261162,20.0,5.0,0.1,30.0,1.35013096874,5.52594746785,0.777897880957,6.10548637274,-2.34494874119
20,0.0,103.155943733,0.0561377512579,57038.0110101,27085.8578974,2830.0,0.4,0.185492183654,0.186264947596,0.247686673488,66.2560930664,10.0,5.0,0.16,1.90352079144,0.251980944558,10000.0,48.907992401,0.01,1.47607011482,20.0,5.0,0.1,30.0,1.36696240285,5.6261594555,0.818079973949,6.10548637274,-2.33607056107
21,0.0,103.081478486,0.0561159595933,56352.0015184,27085.8578974,2830.0,0.4,0.185466375522,0.186475746138,0.246594290009,63.1604751034,10.0,5.0,0.16,1.90081161254,0.252255092639,10000.0,48.8523206523,0.01,1.47577359692,20.0,5.0,0.1,30.0,1.37097150051,1.57621681797,0.856994354342,6.10548637274,-2.28736393761
22,0.0,103.159113741,0.0561302919715,56377.2357345,27085.8578974,2830.0,0.4,0.185437171386,0.186589785965,0.247391913592,58.7960121936,10.0,5.0,0.16,1.86291272929,0.252054480523,10000.0,48.8778825976,0.01,1.47608478643,20.0,5.0,0.1,30.0,1.35521582066,3.61650438493,0.843966638452,6.10548637274,-2.30319556421
23,0.0,102.979483557,0.0561330384631,56827.4505317,27085.8578974,2830.0,0.4,0.185458062235,0.186414748167,0.248031674266,55.0500994099,10.0,5.0,0.16,1.9234860343,0.252233530596,10000.0,48.8863253763,0.01,1.47643105109,20.0,5.0,0.1,30.0,1.34881381015,5.87357388694,0.86556027571,6.10548637274,-2.34549536925
24,0.0,103.204218288,0.0561227951417,56553.7723943,27085.8578974,2830.0,0.4,0.18542647431,0.186684584272,0.247217118811,54.1312051895,10.0,5.0,0.16,1.94354483664,0.25207149765,10000.0,48.8098175031,0.01,1.47589180081,20.0,5.0,0.1,30.0,1.38445522774,4.52758617319,0.801912161379,6.10548637274,-2.30983559295
25,0.0,103.095462659,0.0561168499293,57073.9712729,27085.8578974,2830.0,0.4,0.185448208626,0.186487143411,0.248319016834,61.6123205235,10.0,5.0,0.16,1.91929773596,0.252238847055,10000.0,48.9040207699,0.01,1.47613203977,20.0,5.0,0.1,30.0,1.39024404735,4.62721909188,0.818723534879,6.10548637274,-2.31732183331
26,0.0,103.009538817,0.0561284519867,56608.649506,27085.8578974,2830.0,0.4,0.185499589588,0.186299354299,0.247730815899,67.2122710541,10.0,5.0,0.16,1.92263423054,0.252200144201,10000.0,48.807446268,0.01,1.47645588787,20.0,5.0,0.1,30.0,1.38430978538,2.84057402156,0.849558303683,6.10548637274,-2.3249796239
27,0.0,103.164329649,0.0561287735217,56716.149036,27085.8578974,2830.0,0.4,0.185467013816,0.186371030924,0.248598934928,61.4654099058,10.0,5.0,0.16,1.91496764624,0.252364316703,10000.0,48.9157680862,0.01,1.47672124671,20.0,5.0,0.1,30.0,1.37374295216,5.02938109383,0.94335089018,6.10548637274,-2.31446839499
