,oxygen_bubble_rate,nitrogen_source,nitrogen_ratio,carbon_source_from_5e4,oxygen_source,methane_source,t_max,sminus_precipitation,fe_precipitation,carbon_precip,diffusion_constant,ma_op_o_fe_rate_const,ma_op_o_n_rate_const,ma_op_o_s_rate_const,ma_op_fe_n_rate_const,ma_op_s_n_rate_const,ma_op_ch4_o_rate_const,ma_op_ch4_n_rate_const,ma_op_ch4_s_rate_const,primary_ox_rate_const,c_lim_o,c_lim_n,c_lim_fe,c_lim_s,C,N-,S-,CH4,score
1,0.0,103.088168826,0.0561137951842,56471.7186959,27085.8578974,2830.0,0.4,0.185431580122,0.1863414509,0.248223370621,68.4258500546,10.0,5.0,0.16,1.91605073681,0.252030226122,10000.0,48.8901891084,0.01,1.47661953581,20.0,5.0,0.1,30.0,1.39741099802,4.77836732452,0.832164144069,6.10548637274,-2.33983993331
2,0.0,103.107650412,0.0561436836417,56331.9297446,27085.8578974,2830.0,0.4,0.185451378522,0.186335021695,0.247996608195,55.1392223641,10.0,5.0,0.16,1.91665103258,0.252024627144,10000.0,48.8829812366,0.01,1.47614308284,20.0,5.0,0.1,30.0,1.34868261391,4.77836732452,0.822319507076,6.10548637274,-2.31615225835
3,0.0,103.095994381,0.0561325352407,56930.6240122,27085.8578974,2830.0,0.4,0.18538341011,0.186369010522,0.247915250024,57.1984080174,10.0,5.0,0.16,1.91487108702,0.252070279905,10000.0,48.8820999394,0.01,1.47697452844,20.0,5.0,0.1,30.0,1.4027840437,4.77836732452,0.830886050282,6.10548637274,-2.31335986943
4,0.0,103.092292043,0.0561065676322,56455.8683797,27085.8578974,2830.0,0.4,0.185408159916,0.186405686756,0.247710878559,57.2541464905,10.0,5.0,0.16,1.91506661597,0.252095906073,10000.0,48.879105229,0.01,1.47648420147,20.0,5.0,0.1,30.0,1.37085287955,4.77836732452,0.829164500025,6.10548637274,-2.31498373958
5,0.0,103.077376365,0.0561199501408,56833.9103111,27085.8578974,2830.0,0.4,0.185443019213,0.186376529508,0.247859301501,79.007967893,10.0,5.0,0.16,1.91411159665,0.252076276777,10000.0,48.8992726048,0.01,1.47590921075,20.0,5.0,0.1,30.0,1.37495319777,4.77836732452,0.83285558704,6.10548637274,-2.35279998624
6,0.0,103.101740812,0.0561258732114,56589.362513,27085.8578974,2830.0,0.4,0.18539364409,0.186336756789,0.248070919811,62.363439089,10.0,5.0,0.16,1.91533437254,0.252046394163,10000.0,48.8810472867,0.01,1.4763651084,20.0,5.0,0.1,30.0,1.37552613249,4.77836732452,0.822220206745,6.10548637274,-2.32122724304
7,0.0,103.097417603,0.0561158887344,57050.5384806,27085.8578974,2830.0,0.4,0.185460356649,0.186416232319,0.247906371877,67.512889418,10.0,5.0,0.16,1.91555657605,0.252035647284,10000.0,48.8883778133,0.01,1.47597613041,20.0,5.0,0.1,30.0,1.38437309575,4.77836732452,0.832308645981,6.10548637274,-2.33584855553
8,0.0,103.085256308,0.0561340695793,56839.4843324,27085.8578974,2830.0,0.4,0.185479703542,0.186376173441,0.248084273768,47.8124369549,10.0,5.0,0.16,1.91405783438,0.25204502773,10000.0,48.9000834342,0.01,1.47635583978,20.0,5.0,0.1,30.0,1.37521952502,4.77836732452,0.821863530151,6.10548637274,-2.33498971823
9,0.0,103.091404,0.0561419526013,56739.3651422,27085.8578974,2830.0,0.4,0.185401077448,0.186422428003,0.247785999078,43.4875120743,10.0,5.0,0.16,1.91462277547,0.252072537648,10000.0,48.8929466077,0.01,1.4757822807,20.0,5.0,0.1,30.0,1.37506418403,4.77836732452,0.823237321875,6.10548637274,-2.35742071153
10,0.0,103.088346477,0.0561240204108,56744.1804488,27085.8578974,2830.0,0.4,0.185470062375,0.186367826898,0.24777067818,54.5001445679,10.0,5.0,0.16,1.91525014778,0.252064525297,10000.0,48.9004494288,0.01,1.47622145723,20.0,5.0,0.1,30.0,1.37224970416,4.77836732452,0.820896647815,6.10548637274,-2.31583981418
11,0.0,103.104053089,0.0561208516708,56746.2864154,27085.8578974,2830.0,0.4,0.185451243145,0.186332588083,0.247950452943,72.1647849096,10.0,5.0,0.16,1.91586527438,0.252058706224,10000.0,48.9003122315,0.01,1.47577598274,20.0,5.0,0.1,30.0,1.38229203946,4.77836732452,0.822447460063,6.10548637274,-2.35349006547
12,0.0,103.095077159,0.0561141554324,56755.305527,27085.8578974,2830.0,0.4,0.185430599381,0.186344363382,0.247875052841,64.6563727215,10.0,5.0,0.16,1.91500329835,0.252047197231,10000.0,48.9005341267,0.01,1.47596624377,20.0,5.0,0.1,30.0,1.37861572477,4.77836732452,0.828007442832,6.10548637274,-2.32722520474
13,0.0,103.105502259,0.0561177690506,56691.7215555,27085.8578974,2830.0,0.4,0.185511991617,0.186298094571,0.247993481946,52.0353845045,10.0,5.0,0.16,1.91474243419,0.252045330598,10000.0,48.8860960086,0.01,1.47629278043,20.0,5.0,0.1,30.0,1.38418512252,4.77836732452,0.834581263313,6.10548637274,-2.31818474798
14,0.0,103.089603226,0.0561250383668,56846.5000438,27085.8578974,2830.0,0.4,0.185498273843,0.186350614268,0.248033017092,62.6113168203,10.0,5.0,0.16,1.91651771288,0.252079532569,10000.0,48.8788820961,0.01,1.4759744069,20.0,5.0,0.1,30.0,1.38632515376,4.77836732452,0.835128151329,6.10548637274,-2.32017854348
15,0.0,103.08870688,0.0561293272934,56780.1396255,27085.8578974,2830.0,0.4,0.18544456687,0.186451384457,0.247982432184,65.6939855809,10.0,5.0,0.16,1.9153973368,0.252045621859,10000.0,48.8774465187,0.01,1.47659611673,20.0,5.0,0.1,30.0,1.38131320885,4.77836732452,0.824218684616,6.10548637274,-2.33093301909
16,0.0,103.088080492,0.0561208641609,56923.0612246,27085.8578974,2830.0,0.4,0.185532491489,0.186452146043,0.247937375939,52.5479086967,10.0,5.0,0.16,1.91574320954,0.252070022996,10000.0,48.8792899231,0.01,1.47599692392,20.0,5.0,0.1,30.0,1.3684207678,4.77836732452,0.832448749764,6.10548637274,-2.31808839557
17,0.0,103.094974413,0.0561111738635,56924.6261324,27085.8578974,2830.0,0.4,0.185367289818,0.186360443507,0.247974066118,56.1610114421,10.0,5.0,0.16,1.91580995099,0.252051955224,10000.0,48.8975062242,0.01,1.47655639123,20.0,5.0,0.1,30.0,1.3649690437,4.77836732452,0.82437648841,6.10548637274,-2.31488373945
18,0.0,103.087538462,0.0561238393398,56738.8370524,27085.8578974,2830.0,0.4,0.185453234964,0.186297126362,0.248129655183,69.3541537149,10.0,5.0,0.16,1.91568725776,0.252122483136,10000.0,48.8785624232,0.01,1.47593735775,20.0,5.0,0.1,30.0,1.37816527929,4.77836732452,0.820821830168,6.10548637274,-2.34463998394
19,0.0,103.094329141,0.0561325703149,56249.3418979,27085.8578974,2830.0,0.4,0.185437365514,0.186373241893,0.248049989505,67.4727604824,10.0,5.0,0.16,1.91551653683,0.252009320441,10000.0,48.8686460891,0.01,1.47558511795,20.0,5.0,0.1,30.0,1.36410473588,4.77836732452,0.830115695588,6.10548637274,-2.33914382777
20,0.0,103.09935392,0.0561219744769,56920.3526049,27085.8578974,2830.0,0.4,0.185451826553,0.186415100116,0.24816874046,62.8608171304,10.0,5.0,0.16,1.91565675098,0.252053933836,10000.0,48.8732305709,0.01,1.47576018958,20.0,5.0,0.1,30.0,1.38330327604,4.77836732452,0.832254759291,6.10548637274,-2.32103723681
21,0.0,103.101656959,0.0561193772686,56562.836093,27085.8578974,2830.0,0.4,0.185431225589,0.186335260003,0.247921113498,50.1924956423,10.0,5.0,0.16,1.91593645105,0.252053539837,10000.0,48.8708433079,0.01,1.47636475141,20.0,5.0,0.1,30.0,1.37869604326,4.77836732452,0.825785893065,6.10548637274,-2.32473656427
22,0.0,103.098839341,0.0561186138197,56506.3886113,27085.8578974,2830.0,0.4,0.185439458705,0.186344766865,0.248087415723,69.940880365,10.0,5.0,0.16,1.91557151098,0.252034828986,10000.0,48.8895916189,0.01,1.47606250996,20.0,5.0,0.1,30.0,1.3891057318,4.77836732452,0.818965882068,6.10548637274,-2.34672858391
23,0.0,103.119187382,0.0561334725908,56535.9537985,27085.8578974,2830.0,0.4,0.185502922516,0.186296438815,0.247844504759,44.5567957844,10.0,5.0,0.16,1.91525102726,0.252079837939,10000.0,48.8924537405,0.01,1.47601447723,20.0,5.0,0.1,30.0,1.3807409011,4.77836732452,0.82391884077,6.10548637274,-2.35145338582
24,0.0,103.085030954,0.0561216367869,57030.4821514,27085.8578974,2830.0,0.4,0.185481070954,0.186347260633,0.247686778253,52.1435403037,10.0,5.0,0.16,1.91538699779,0.252070997257,10000.0,48.8931383219,0.01,1.47639149187,20.0,5.0,0.1,30.0,1.37120497083,4.77836732452,0.828984685196,6.10548637274,-2.31859227681
25,0.0,103.096850305,0.0561374918705,56659.2911687,27085.8578974,2830.0,0.4,0.185412785677,0.186319586695,0.247749750323,79.6686710298,10.0,5.0,0.16,1.91600350147,0.252091925405,10000.0,48.8979386856,0.01,1.47564343324,20.0,5.0,0.1,30.0,1.3791880186,4.77836732452,0.832680196474,6.10548637274,-2.35056049572
