,oxygen_bubble_rate,nitrogen_source,nitrogen_ratio,carbon_source_from_5e4,oxygen_source,methane_source,t_max,sminus_precipitation,fe_precipitation,carbon_precip,diffusion_constant,ma_op_o_fe_rate_const,ma_op_o_n_rate_const,ma_op_o_s_rate_const,ma_op_fe_n_rate_const,ma_op_s_n_rate_const,ma_op_ch4_o_rate_const,ma_op_ch4_n_rate_const,ma_op_ch4_s_rate_const,primary_ox_rate_const,c_lim_o,c_lim_n,c_lim_fe,c_lim_s,C,N-,S-,CH4,score
1,0.0,154.813425541,0.0676148327127,59638.0456098,33722.51734,2830.0,0.4,0.335708283739,0.75091131688,0.279416358317,242.225679039,10.0,5.0,0.16,4.68088114061,0.494729795027,10000.0,50.0015727138,0.01,1.69972552643,20.0,5.0,0.1,30.0,1.82954164137,12.8218453979,1.41601375665,8.61936100956,0.158133873816
2,0.0,154.81342561,0.0676148327127,59636.6851689,33722.51734,2830.0,0.4,0.335708283914,0.75091131688,0.279416356718,242.225679039,10.0,5.0,0.16,4.68086950743,0.494729795027,10000.0,50.0015852262,0.01,1.69947037913,20.0,5.0,0.1,30.0,1.82954164137,12.8218453979,1.41601375665,8.61936100956,0.158120281591
3,0.0,154.813425381,0.0676148327127,59637.1989113,33722.51734,2830.0,0.4,0.33570828418,0.75091131688,0.279416332296,242.225679039,10.0,5.0,0.16,4.68085746535,0.494729795027,10000.0,50.0015442753,0.01,1.69948585643,20.0,5.0,0.1,30.0,1.82954164137,12.8218453979,1.41601375665,8.61936100956,0.158119948005
4,0.0,154.813425283,0.0676148327127,59638.8710114,33722.51734,2830.0,0.4,0.335708284111,0.75091131688,0.279416368903,242.225679039,10.0,5.0,0.16,4.68087044686,0.494729795027,10000.0,50.0016481155,0.01,1.69963042889,20.0,5.0,0.1,30.0,1.82954164137,12.8218453979,1.41601375665,8.61936100956,0.158131264026
5,0.0,154.813425415,0.0676148327127,59635.4279527,33722.51734,2830.0,0.4,0.335708284518,0.75091131688,0.279416334415,242.225679039,10.0,5.0,0.16,4.68087268798,0.494729795027,10000.0,50.0015504397,0.01,1.69994745894,20.0,5.0,0.1,30.0,1.82954164137,12.8218453979,1.41601375665,8.61936100956,0.158142372437
6,0.0,154.813425356,0.0676148327127,59640.0948502,33722.51734,2830.0,0.4,0.335708283683,0.75091131688,0.27941636612,242.225679039,10.0,5.0,0.16,4.68086911012,0.494729795027,10000.0,50.0015745873,0.01,1.69985942399,20.0,5.0,0.1,30.0,1.82954164137,12.8218453979,1.41601375665,8.61936100956,0.158143155909
7,0.0,154.813425407,0.0676148327127,59637.3199952,33722.51734,2830.0,0.4,0.335708283426,0.75091131688,0.279416361461,242.225679039,10.0,5.0,0.16,4.68085865475,0.494729795027,10000.0,50.001567842,0.01,1.69959116839,20.0,5.0,0.1,30.0,1.82954164137,12.8218453979,1.41601375665,8.61936100956,0.158126882283
8,0.0,154.813425026,0.0676148327127,59636.1985748,33722.51734,2830.0,0.4,0.335708284433,0.75091131688,0.279416362082,242.225679039,10.0,5.0,0.16,4.68085330374,0.494729795027,10000.0,50.0015900631,0.01,1.69971339677,20.0,5.0,0.1,30.0,1.82954164137,12.8218453979,1.41601375665,8.61936100956,0.15813142996
9,0.0,154.813425402,0.0676148327127,59637.5169556,33722.51734,2830.0,0.4,0.335708284404,0.75091131688,0.279416347667,242.225679039,10.0,5.0,0.16,4.68086136068,0.494729795027,10000.0,50.0015872019,0.01,1.69955714084,20.0,5.0,0.1,30.0,1.82954164137,12.8218453979,1.41601375665,8.61936100956,0.158124255329
10,0.0,154.813425724,0.0676148327127,59636.0720491,33722.51734,2830.0,0.4,0.335708283958,0.75091131688,0.279416378071,242.225679039,10.0,5.0,0.16,4.68085186845,0.494729795027,10000.0,50.0015922026,0.01,1.69953047902,20.0,5.0,0.1,30.0,1.82954164137,12.8218453979,1.41601375665,8.61936100956,0.158122669401
