,oxygen_bubble_rate,nitrogen_source,nitrogen_ratio,carbon_source_from_5e4,oxygen_source,methane_source,t_max,sminus_precipitation,fe_precipitation,carbon_precip,diffusion_constant,ma_op_o_fe_rate_const,ma_op_o_n_rate_const,ma_op_o_s_rate_const,ma_op_fe_n_rate_const,ma_op_s_n_rate_const,ma_op_ch4_o_rate_const,ma_op_ch4_n_rate_const,ma_op_ch4_s_rate_const,primary_ox_rate_const,c_lim_o,c_lim_n,c_lim_fe,c_lim_s,C,N-,S-,CH4,score
1,0.0,154.813281742,0.0668782555518,59638.0595544,33722.51734,2830.0,0.4,0.338296020999,0.771668261954,0.279343274345,224.795867677,10.0,5.0,0.16,4.66520061761,0.356858968073,10000.0,50.0170116859,0.01,1.69887286247,20.0,5.0,0.1,30.0,1.82495947024,12.8218453979,1.41601375665,8.61936100956,0.156638108739
2,0.0,154.813192111,0.0669101026661,59624.9853198,33722.51734,2830.0,0.4,0.333969972539,0.721974676662,0.279495029723,236.297117193,10.0,5.0,0.16,4.64781968745,0.403458640814,10000.0,49.983114021,0.01,1.69934358107,20.0,5.0,0.1,30.0,1.82403417028,12.8218453979,1.41601375665,8.61936100956,0.157896003516
3,0.0,154.813184369,0.0667846887796,59657.3774908,33722.51734,2830.0,0.4,0.33520953542,0.746883661302,0.279405366184,243.849111194,10.0,5.0,0.16,4.63046056049,0.395602017104,10000.0,49.9775027808,0.01,1.69899747746,20.0,5.0,0.1,30.0,1.82548331865,12.8218453979,1.41601375665,8.61936100956,0.154750684161
4,0.0,154.813108585,0.0669453546497,59658.0689701,33722.51734,2830.0,0.4,0.336650402632,0.725439625972,0.279546429316,246.359009888,10.0,5.0,0.16,4.69528756964,0.346688247347,10000.0,50.0235085559,0.01,1.69914684094,20.0,5.0,0.1,30.0,1.82463494223,12.8218453979,1.41601375665,8.61936100956,0.149475611604
5,0.0,154.813253685,0.0668585019783,59579.6476344,33722.51734,2830.0,0.4,0.332068560919,0.735614013761,0.279260096727,237.886935095,10.0,5.0,0.16,4.67411521841,0.494729795027,10000.0,49.9878323795,0.01,1.6991367241,20.0,5.0,0.1,30.0,1.8252049097,12.8218453979,1.41601375665,8.61936100956,0.159193508104
6,0.0,154.81317691,0.066681530905,59587.1753165,33722.51734,2830.0,0.4,0.33500610225,0.725206452506,0.279404263208,247.209570992,10.0,5.0,0.16,4.6533154247,0.404785898726,10000.0,49.980140946,0.01,1.69912682954,20.0,5.0,0.1,30.0,1.82464080872,12.8218453979,1.41601375665,8.61936100956,0.153276100301
7,0.0,154.81312317,0.0670144463643,59599.8995093,33722.51734,2830.0,0.4,0.335181046851,0.70760085155,0.27933307691,264.607911492,10.0,5.0,0.16,4.68710585315,0.406790686044,10000.0,50.0081795322,0.01,1.69889364261,20.0,5.0,0.1,30.0,1.823070422,12.8218453979,1.41601375665,8.61936100956,0.13809194415
8,0.0,154.813081263,0.066998113847,59661.7118975,33722.51734,2830.0,0.4,0.336739856445,0.722306403081,0.279260058992,237.449750736,10.0,5.0,0.16,4.66152285972,0.397731955456,10000.0,49.9997872243,0.01,1.69917358873,20.0,5.0,0.1,30.0,1.82158096456,12.8218453979,1.41601375665,8.61936100956,0.156697821412
9,0.0,154.812961046,0.0671711290341,59635.4846463,33722.51734,2830.0,0.4,0.337589513403,0.740934308505,0.279622032536,235.171968063,10.0,5.0,0.16,4.72741143541,0.38859387977,10000.0,50.0298209567,0.01,1.698464346,20.0,5.0,0.1,30.0,1.82539225121,12.8218453979,1.41601375665,8.61936100956,0.156737585635
10,0.0,154.812803546,0.0668318014238,59580.4472088,33722.51734,2830.0,0.4,0.335337672512,0.710064536063,0.27935793675,245.008002577,10.0,5.0,0.16,4.66076073022,0.400211656559,10000.0,49.9668778975,0.01,1.69919880285,20.0,5.0,0.1,30.0,1.82157053458,12.8218453979,1.41601375665,8.61936100956,0.1540896565
11,0.0,154.812809272,0.067109467722,59692.8748681,33722.51734,2830.0,0.4,0.338468127848,0.729892701683,0.279498962839,227.977262161,10.0,5.0,0.16,4.675033082,0.404896276195,10000.0,50.0012378709,0.01,1.69883330861,20.0,5.0,0.1,30.0,1.82427135808,12.8218453979,1.41601375665,8.61936100956,0.157119730444
12,0.0,154.813284589,0.0668487591642,59678.3263682,33722.51734,2830.0,0.4,0.335700058554,0.733525438992,0.279348345345,221.655987528,10.0,5.0,0.16,4.65999941391,0.434957090027,10000.0,50.0124942036,0.01,1.69823401007,20.0,5.0,0.1,30.0,1.82274845276,12.8218453979,1.41601375665,8.61936100956,0.155188421361
13,0.0,154.813445358,0.0670063984022,59557.999807,33722.51734,2830.0,0.4,0.333777824778,0.720187500172,0.279492335258,239.993413049,10.0,5.0,0.16,4.68869418429,0.366357014127,10000.0,50.0411119524,0.01,1.69935196058,20.0,5.0,0.1,30.0,1.82372770629,12.8218453979,1.41601375665,8.61936100956,0.155926198075
14,0.0,154.813012806,0.0669854842076,59638.3064364,33722.51734,2830.0,0.4,0.335156142382,0.716460780936,0.279434124,288.455644435,10.0,5.0,0.16,4.65783750373,0.389858979874,10000.0,49.9766693307,0.01,1.69913840025,20.0,5.0,0.1,30.0,1.82414744667,12.8218453979,1.41601375665,8.61936100956,0.107546876348
15,0.0,154.813026328,0.0669267493376,59612.571421,33722.51734,2830.0,0.4,0.338588058505,0.692929024266,0.279170291238,257.376009922,10.0,5.0,0.16,4.68514074003,0.389099209074,10000.0,50.0403734013,0.01,1.69913554546,20.0,5.0,0.1,30.0,1.82454690577,12.8218453979,1.41601375665,8.61936100956,0.1410910611
16,0.0,154.813329602,0.0661483981067,59537.9242978,33722.51734,2830.0,0.4,0.334582946327,0.735881230635,0.279564620986,233.708686269,10.0,5.0,0.16,4.64682603818,0.3767265812,10000.0,50.0037099957,0.01,1.69951498032,20.0,5.0,0.1,30.0,1.8251492893,12.8218453979,1.41601375665,8.61936100956,0.157399959035
17,0.0,154.81323253,0.0669964691556,59647.9005866,33722.51734,2830.0,0.4,0.334890694635,0.700258741768,0.279585377697,225.864204584,10.0,5.0,0.16,4.66873980725,0.382224037796,10000.0,49.9987897988,0.01,1.698724973,20.0,5.0,0.1,30.0,1.82256819963,12.8218453979,1.41601375665,8.61936100956,0.157049837656
