UniqueCount	AmbigCount
34	0
23	0
17	0
15	0
0	0
2	0
28	0
16	0
15	0
2	0
1	0
0	0
8	0
8	0
16	0
10	0
12	0
95	1
17	0
19	0
15	0
40	4
12	0
11	0
16	2
13	1
29	1
39	1
95	9
41	0
46	1
43	7
8	2
36	2
52	6
0	7
21	0
6	0
23	0
48	0
47	2
3	0
14	0
2	0
1	0
1	0
1	0
1	0
16	1
2	1
23	0
1	0
1	0
2	0
4	0
0	0
0	0
4	0
1	0
0	0
0	0
0	0
3	0
18	0
5	0
3	0
4	0
0	0
5	0
3	2
0	0
1	0
5	0
4	1
1	0
0	0
2	0
0	0
1	0
7	1
0	0
3	0
16	0
1	0
2	0
4	0
4	0
9	0
7	0
2	0
3	0
5	0
0	0
3	0
1	0
6	0
0	0
0	0
7	0
12	1
15	0
3	0
4	0
8	0
12	0
25	0
23	0
4	0
9	0
10	0
4	0
1	0
0	0
1	0
8	0
3	1
169	0
12	0
0	1
184	4
57	1
100	0
0	6
5	0
2	0
12	0
1	0
1	0
4	0
3	0
1	0
6	7
6	0
1	0
114	0
13	9
124	6
21	0
26	0
69	0
41	5
61	12
0	0
37	6
10	0
1	0
4	0
6	0
2	0
6	0
5	0
3	0
0	0
0	0
3	0
8	0
23	0
9	0
0	0
16	0
1	0
2	0
1	0
4	0
1	0
3	0
2	0
12	0
3	0
2	0
1	0
18	0
8	0
12	0
11	0
7	0
24	1
5	0
1	1
2	0
3	0
0	0
1	0
2	0
4	1
3	0
3	0
0	0
2	0
0	0
2	0
106	0
35	0
39	0
2	0
8	1
10	0
2	0
0	1
3	1
2	0
1	0
3	0
0	0
2	0
322	0
130	1
73	0
169	1
480	1
302	13
44	8
314	0
130	0
201	1
152	2
59	1
57	0
143	0
49	0
294	5
43	8
4	0
12	0
3	0
81	0
30	0
21	0
10	1
30	1
6	0
3	0
98	1
5	1
2	0
1	0
1	0
2	0
5	0
1	0
0	0
2	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
11	0
16	0
23	1
7	0
1	0
3	0
2	0
3	0
2	0
1	0
2	0
1	0
2	0
1	0
5	0
2	0
4	0
1	0
19	0
4	0
3	0
0	0
1	0
1	0
1	5
0	0
1	0
7	0
1	0
0	0
9	0
7	0
4	0
3	0
5	0
12	0
3	0
0	0
5	1
13	5
8	0
17	1
4	0
55	9
11	6
1	0
2	0
4	0
1	0
9	4
4	0
6	0
10	0
14	0
21	2
32	6
2	0
1	3
1	0
29	0
7	0
3	0
3	0
33	0
5	0
5	0
4	0
3	0
5	0
4	0
0	0
0	13
9	0
4	0
1	0
3	0
5	0
1	0
10	0
3	0
5	0
54	3
24	3
14	1
16	0
28	0
7	1
28	0
209	0
43	0
18	0
1	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
6	4
1	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
2	0
1	0
6	0
16	0
6	0
0	0
0	0
0	0
1	0
1	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
1	0
0	0
0	1
0	0
3	0
0	0
0	0
1	0
2	0
0	0
7	0
1	0
9	7
1	0
2	0
1	0
3	0
1	0
3	0
0	1
4	3
1	3
6	0
0	0
0	0
2	0
2	0
0	0
4	0
28	10
0	0
1	0
4	0
2	0
9	0
7	0
0	0
0	0
1	0
0	0
0	0
6	0
1	0
95	0
1	0
0	0
2	0
7	0
6	0
3	0
9	0
2	0
4	7
31	0
0	1
2	0
25	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
4	0
3	0
12	0
0	0
0	0
0	0
2	0
14	1
43	0
0	3
7	0
3	0
1	0
10	0
22	4
17	0
0	0
0	0
0	0
0	1
3	0
3	0
7	1
27	0
0	0
6	0
2	0
0	0
3	0
0	0
9	1
0	0
4	0
0	0
6	0
0	1
0	0
0	0
4	0
0	0
6	0
0	0
0	0
3	0
6	0
15	2
62	0
43	2
2	0
1	0
2	0
1	0
16	0
2	1
0	1
0	2
5	1
17	0
2	1
0	0
0	0
7	0
0	0
10	0
3	0
0	0
3	0
2	0
7	1
3	0
2	0
6	1
5	1
2	0
1	0
1	0
0	0
1	0
1	0
1	0
2	1
103	10
2	0
5	0
5	0
0	0
1	0
1	2
5	2
31	8
3	0
8	0
0	0
3	0
5	0
0	0
45	1
8	0
1	0
0	0
0	0
0	0
3	0
0	0
7	0
1	0
6	6
0	0
0	0
8	4
19	0
0	5
1	0
6	0
2	0
1	0
0	0
2	0
3	0
2	0
0	0
6	0
4	0
0	0
1	0
3	0
1	0
0	0
0	0
3	0
1	0
5	0
1	0
1	0
2	0
23	0
8	0
4	0
0	0
0	0
8	0
12	0
0	0
9	0
0	0
1	0
7	0
4	0
2	0
4	0
10	0
4	0
1	0
2	0
3	0
48	1
1	0
1	0
0	1
0	1
0	0
3	0
3	0
29	3
0	0
0	0
1	0
9	1
7	0
0	0
11	0
2	0
11	0
2	0
7	0
4	1
11	0
15	0
4	0
5	0
1	0
5	1
3	0
49	0
1	0
1	0
12	0
0	0
2	0
6	0
0	0
0	0
27	0
1	0
2	0
3	0
18	0
0	0
0	0
2	0
6	1
9	9
9	0
4	0
22	0
2	0
0	0
1	0
3	0
44	0
111	8
13	1
18	0
10	0
27	0
6	1
5	0
19	0
4	0
4	0
0	0
6	1
1	1
8	0
14	0
18	0
155	0
3	0
2	0
15	0
1	0
4	0
2	0
0	0
2	0
2	0
22	1
3	0
3	0
0	1
5	0
0	0
9	0
6	1
12	1
1	3
0	0
29	2
1	5
6	0
4	0
15	0
14	0
2	0
4	0
8	0
7	0
7	0
1	0
26	1
9	0
0	0
3	0
21	0
1	0
3	0
2	0
8	0
8	0
79	0
13	0
3	0
2	0
20	4
1	0
3	5
7	0
9	4
0	0
3	1
2	0
0	0
5	0
9	0
3	0
1	0
16	2
46	2
14	0
3	0
14	1
0	0
4	0
8	0
33	17
0	0
0	0
0	0
1	0
18	0
97	0
14	0
6	8
13	0
50	0
11	0
0	9
25	5
11	2
1	6
3	0
14	0
4	0
5	0
25	0
0	0
0	0
1	0
1	0
8	0
7	0
5	0
3	0
1	0
0	0
3	0
36	0
3	0
2	0
2	0
0	0
4	0
1	0
30	4
69	3
0	0
4	0
43	0
0	0
43	12
11	0
6	0
2	0
0	0
0	0
46	0
27	0
1	0
0	0
22	0
43	0
46	0
13	0
86	1
55	0
21	0
101	5
73	15
36	0
12	0
18	0
90	0
41	0
30	0
57	0
30	0
37	0
47	0
34	0
64	0
39	0
56	0
86	1
41	0
