UniqueCount	AmbigCount
1	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
1	0
1	0
9	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
1	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
8	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
229	0
186	3
422	3
100	0
369	0
156	0
429	0
44	1
305	1
1	0
0	0
0	0
0	0
0	0
0	0
0	0
15	0
1	0
2	0
0	0
1	0
0	0
0	0
0	0
0	0
35	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
21	0
11	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
21	0
0	0
1	0
0	0
0	0
0	1
0	0
0	0
1	0
2	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
5	3
0	0
0	0
0	0
0	0
1	0
1	0
0	0
0	0
0	0
0	0
0	0
8	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
116	0
0	0
0	0
0	0
0	0
1	0
0	0
4	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	4
0	0
1	0
0	0
0	3
0	0
0	0
0	0
0	0
3	0
0	0
7	0
0	0
0	0
1	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
6	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
19	0
0	0
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
21	0
1	0
0	0
1	0
0	0
3	0
0	0
0	0
0	0
31	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
22	0
5	0
10	0
0	0
0	0
0	0
9	0
0	0
0	0
7	0
0	0
0	0
20	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
17	0
10	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
20	0
0	0
0	0
0	0
0	0
1	0
0	0
25	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
2	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
11	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
21	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
1	0
0	0
0	0
3	0
35	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
0	0
0	0
0	0
0	0
8	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
11	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
4	0
18	4
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
24	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
1	0
0	0
0	0
14	0
0	0
10	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
1	0
1	0
4	0
8	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
9	0
8	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
8	0
0	0
1	0
2	0
3	0
0	0
0	0
0	0
0	0
2	0
0	0
3	0
4	0
0	0
6	0
0	0
13	0
0	0
0	0
0	0
0	0
0	0
0	22
0	0
0	0
0	0
1	0
0	0
0	0
0	22
0	0
0	0
0	0
8	0
0	0
0	0
0	0
1	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
16	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
0	0
0	0
5	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
12	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	0
0	0
13	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	13
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
25	0
0	0
4	0
0	0
1	0
0	0
0	0
2	0
0	0
0	0
2	0
7	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
13	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
3	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
31	0
0	0
0	0
28	0
24	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
20	0
0	0
3	0
0	0
0	0
1	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
7	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
17	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
21	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
6	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	5
9	5
0	0
0	0
0	0
3	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
1	0
1	0
0	0
0	0
1	0
8	0
0	0
1	0
29	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
1	0
0	0
0	2
0	0
0	0
4	0
7	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
0	0
0	0
5	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
16	0
0	0
1	0
0	0
0	0
1	0
7	0
0	0
1	0
6	0
0	0
0	0
0	0
1	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
2	0
0	0
0	0
0	0
7	0
5	0
0	0
0	0
16	0
4	0
0	0
0	0
0	0
0	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
1	0
0	0
3	0
1	0
0	0
0	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
17	0
0	0
0	0
0	0
1	0
0	0
0	0
1	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
853	0
142	0
63	0
129	0
75	0
65	0
77	0
119	0
234	14
82	0
59	0
218	0
86	0
314	149
190	0
85	0
214	123
39	0
137	0
58	0
88	0
78	0
107	0
46	0
259	0
53	0
42	0
38	0
302	156
184	8
253	19
81	0
122	0
56	0
97	0
89	0
297	19
276	90
101	6
52	1
91	1
136	0
148	0
102	21
160	0
78	0
70	0
44	0
50	0
43	0
130	0
87	1
58	1
176	42
65	0
85	0
45	0
44	0
109	0
165	64
109	0
52	51
72	0
160	10
25	0
57	0
117	0
95	0
117	0
24	0
91	0
227	85
70	0
46	0
49	0
74	0
74	0
88	0
157	2
49	0
104	0
45	0
21	0
72	0
107	0
78	0
116	0
97	0
121	16
146	65
117	0
78	0
119	0
58	0
14	0
135	64
52	6
24	0
57	0
141	0
42	0
16	0
38	0
44	0
97	0
65	0
28	0
47	0
58	0
101	0
59	0
126	0
74	0
37	0
52	0
72	0
89	0
60	2
66	0
65	19
38	0
57	0
75	0
142	32
61	0
110	0
87	0
37	0
82	0
70	0
73	0
121	0
246	0
64	0
61	2
115	2
59	0
133	2
135	28
48	28
173	0
72	0
38	0
61	0
33	0
28	0
59	0
191	0
87	0
34	0
69	0
50	1
57	0
51	0
57	0
42	0
40	0
24	0
112	0
24	0
38	0
40	0
88	0
98	0
43	0
144	0
42	0
614	171
70	0
66	65
77	0
61	0
33	0
41	0
79	8
70	0
74	0
39	0
19	0
36	0
83	1
54	0
56	0
72	0
57	2
78	0
157	0
34	0
55	0
32	0
110	0
69	0
35	0
123	0
39	0
82	0
38	0
34	0
73	0
24	0
183	42
65	0
72	0
69	0
18	0
30	0
93	0
22	0
25	0
58	0
75	0
60	1
50	0
50	0
53	0
58	13
21	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
8	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
2	0
0	0
0	0
2	0
0	0
0	0
9	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
7	0
1	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
7	0
1	0
0	0
0	0
1	0
0	0
0	0
2	0
0	0
10	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
22	0
0	0
0	0
0	0
0	0
1	0
1	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
22	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
18	0
1	0
9	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
9	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
3	0
5	0
9	0
2	0
12	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
11	0
0	0
0	0
0	0
1	0
21	0
0	0
0	0
0	0
9	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
17	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
2	0
3	0
0	0
0	0
0	0
1	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
6	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
1	0
2	0
0	0
1	0
0	0
0	0
2	0
0	0
0	0
0	0
1	0
1	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
21	0
0	0
1	0
0	0
0	0
1	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
15	0
0	0
0	0
0	0
1	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
14	3
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
