bin.253.fa	Bacteria_92
bin.192.fa	Bacteria_99;Proteobacteria_64
bin.182.fa	Bacteria_96
bin.186.fa	Bacteria_95
bin.137.fa	Bacteria_99;Actinobacteria_98
bin.141.fa	Bacteria_98
bin.45.fa	Viruses_87;Caudovirales_100;Podoviridae_100;uncultured podovirus_52
bin.235.fa	Bacteria_95;Proteobacteria_54
bin.204.fa	Bacteria_95;Bacteroidetes_66
bin.105.fa	Bacteria_99
bin.115.fa	Bacteria_96
bin.193.fa	Bacteria_91
bin.1.fa	Bacteria_99;Actinobacteria_95;Actinobacteria_96;Candidatus Nanopelagicales_100;Candidatus Nanopelagicus_94;Candidatus Nanopelagicus limnes_90
bin.224.fa	Bacteria_99;Actinobacteria_87
bin.247.fa	Bacteria_98;Proteobacteria_81;Gammaproteobacteria_86
bin.207.fa	Bacteria_97
bin.180.fa	Bacteria_97;Bacteroidetes_70
bin.243.fa	Bacteria_96;Bacteroidetes_51
bin.151.fa	Bacteria_98;Actinobacteria_96
bin.57.fa	Bacteria_96
bin.113.fa	Bacteria_92
bin.33.fa	Bacteria_99;Cyanobacteria_86;Synechococcales_99;Synechococcaceae_99
bin.229.fa	Bacteria_97;Proteobacteria_83;Gammaproteobacteria_81
bin.24.fa	Bacteria_92
bin.237.fa	Bacteria_98;Bacteroidetes_72;Cytophagia_65;Cytophagales_100;Cytophagaceae_67
bin.170.fa	Bacteria_95
bin.106.fa	Bacteria_99
bin.77.fa	Bacteria_97;Proteobacteria_86;Betaproteobacteria_72;Burkholderiales_87;Comamonadaceae_58
bin.143.fa	Bacteria_99;Proteobacteria_96;Betaproteobacteria_97
bin.34.fa	Bacteria_98;Cyanobacteria_62;Synechococcales_97;Synechococcaceae_99
bin.72.fa	Bacteria_94;Bacteroidetes_75
bin.199.fa	Bacteria_97;Bacteroidetes_71
bin.219.fa	Bacteria_91
bin.162.fa	Bacteria_99
bin.145.fa	Bacteria_99;Proteobacteria_94;Betaproteobacteria_87;Burkholderiales_96;Comamonadaceae_85
bin.20.fa	Bacteria_91;Actinobacteria_98;Actinobacteria_96;Candidatus Nanopelagicales_100;Candidatus Planktophila_91;Candidatus Planktophila limnetica_97
bin.147.fa	Bacteria_93;Bacteroidetes_64;Flavobacteriia_60;Flavobacteriales_100;Flavobacteriaceae_97
bin.17.fa	Bacteria_95
bin.94.fa	Bacteria_99;Proteobacteria_81;Betaproteobacteria_53
bin.112.fa	Bacteria_100;Proteobacteria_82;Betaproteobacteria_64
bin.55.fa	Bacteria_98
bin.15.fa	Bacteria_90;Proteobacteria_64;Betaproteobacteria_70;Burkholderiales_93;Comamonadaceae_77;Limnohabitans_64;Limnohabitans sp. 103DPR2_83
bin.246.fa	Bacteria_94
bin.189.fa	Bacteria_95
bin.154.fa	Bacteria_96
bin.47.fa	Eukaryota_65
bin.7.fa	Bacteria_96
bin.201.fa	Bacteria_100;Actinobacteria_89
bin.140.fa	Bacteria_97;Bacteroidetes_72;Flavobacteriia_52;Flavobacteriales_100;Flavobacteriaceae_93
bin.101.fa	Bacteria_84
bin.160.fa	Archaea_85;uncultured archaeon_100
bin.129.fa	Bacteria_99;Proteobacteria_61
bin.195.fa	Bacteria_94
bin.156.fa	Bacteria_97;Bacteroidetes_72;Flavobacteriia_66;Flavobacteriales_100;Flavobacteriaceae_96
bin.165.fa	Bacteria_99;Actinobacteria_96
bin.210.fa	Bacteria_76
bin.39.fa	Bacteria_100;Actinobacteria_99
bin.53.fa	Bacteria_97
bin.50.fa	Bacteria_99;Proteobacteria_88
bin.155.fa	Bacteria_89
bin.200.fa	Bacteria_98;Proteobacteria_69;Deltaproteobacteria_54;Desulfuromonadales_95;Geobacteraceae_80
bin.28.fa	Bacteria_96
bin.177.fa	Bacteria_95;Bacteroidetes_74
bin.228.fa	Bacteria_91
bin.176.fa	Bacteria_99;Proteobacteria_81;Gammaproteobacteria_80
bin.144.fa	Bacteria_99;Proteobacteria_75;Betaproteobacteria_53
bin.241.fa	Bacteria_96;Bacteroidetes_64
bin.43.fa	Eukaryota_59
bin.23.fa	Bacteria_100;Actinobacteria_93;Actinobacteria_96;Candidatus Nanopelagicales_100;Candidatus Nanopelagicus_84
bin.38.fa	Bacteria_97;Proteobacteria_86;Betaproteobacteria_57;Burkholderiales_71
bin.10.fa	Bacteria_99;Actinobacteria_98;Actinobacteria_99;Candidatus Nanopelagicales_100;Candidatus Nanopelagicus_95;Candidatus Nanopelagicus abundans_74
bin.240.fa	Bacteria_98;Bacteroidetes_62
bin.62.fa	Bacteria_100;Actinobacteria_97;Actinobacteria_73;Candidatus Nanopelagicales_99;Candidatus Planktophila_94;Candidatus Planktophila limnetica_90
bin.118.fa	Bacteria_99;Actinobacteria_95
bin.148.fa	Bacteria_96
bin.18.fa	Bacteria_99;Proteobacteria_97;Betaproteobacteria_94;Burkholderiales_97;Comamonadaceae_94;Limnohabitans_75;Limnohabitans sp. 103DPR2_97
bin.104.fa	Bacteria_100;Actinobacteria_95
bin.107.fa	Bacteria_98;Proteobacteria_74
bin.217.fa	Bacteria_99;Proteobacteria_79
bin.184.fa	Bacteria_99
bin.161.fa	Bacteria_97
bin.93.fa	Bacteria_99;Proteobacteria_89;Betaproteobacteria_83;Burkholderiales_85;Comamonadaceae_72
bin.29.fa	Bacteria_97;Bacteroidetes_63
bin.84.fa	Bacteria_96
bin.8.fa	Bacteria_99;Actinobacteria_98
bin.187.fa	Bacteria_98;Proteobacteria_74;Deltaproteobacteria_53;Desulfuromonadales_93;Geobacteraceae_80
bin.71.fa	Bacteria_99;Actinobacteria_94
bin.251.fa	Bacteria_94
bin.60.fa	Bacteria_94;Bacteroidetes_64;Flavobacteriia_66;Flavobacteriales_100;Flavobacteriaceae_80
bin.44.fa	Bacteria_98;Actinobacteria_86;Actinobacteria_90;Candidatus Nanopelagicales_98;Candidatus Nanopelagicus_55
bin.254.fa	Bacteria_99;Proteobacteria_94;Betaproteobacteria_72
bin.51.fa	Bacteria_99;Proteobacteria_91;Betaproteobacteria_81;Burkholderiales_93;Comamonadaceae_72
bin.5.fa	
bin.136.fa	Bacteria_97
bin.0.fa	Bacteria_94
bin.87.fa	Bacteria_99;Proteobacteria_76;Betaproteobacteria_73
bin.142.fa	Bacteria_98;Proteobacteria_74;Gammaproteobacteria_67
bin.181.fa	Bacteria_96;Bacteroidetes_84
bin.83.fa	Bacteria_98
bin.212.fa	Bacteria_100;Verrucomicrobia_84;Opitutae_80;Opitutales_100;Opitutaceae_100
bin.74.fa	Bacteria_99;Proteobacteria_92;Betaproteobacteria_83;Burkholderiales_92;Comamonadaceae_73
bin.175.fa	Bacteria_94;Bacteroidetes_62;Flavobacteriia_54;Flavobacteriales_100;Flavobacteriaceae_98
bin.221.fa	Bacteria_100;Proteobacteria_99;Gammaproteobacteria_100;Enterobacterales_100;Enterobacteriaceae_99
bin.76.fa	Bacteria_99;Proteobacteria_76;Betaproteobacteria_66
bin.223.fa	Bacteria_86
bin.13.fa	Bacteria_97;Actinobacteria_83;Actinobacteria_100;Micrococcales_90;Microbacteriaceae_82;Rhodoluna_51
bin.230.fa	Bacteria_96;Proteobacteria_80
bin.59.fa	Bacteria_93
bin.208.fa	Bacteria_97
bin.90.fa	Bacteria_98;Proteobacteria_62
bin.119.fa	Bacteria_98
bin.102.fa	Bacteria_99
bin.125.fa	Bacteria_98;Proteobacteria_90;Betaproteobacteria_63;Burkholderiales_56
bin.40.fa	Bacteria_99;Proteobacteria_97;Betaproteobacteria_98;Nitrosomonadales_100;Methylophilaceae_100;Candidatus Methylopumilus_96;Candidatus Methylopumilus planktonicus_100
