UniqueCount	AmbigCount
34	0
32	0
23	0
11	0
5	0
3	0
3	0
3	0
2	0
1	0
1	0
5	0
6	0
11	1
2	0
10	0
80	2
8	0
11	0
11	0
19	3
11	0
5	0
13	2
8	0
21	1
15	1
63	7
32	1
27	1
25	5
11	0
28	2
30	2
1	5
6	0
0	0
19	0
36	0
55	1
1	0
8	0
0	0
1	0
0	0
2	0
11	0
1	0
9	0
0	0
2	0
4	0
2	0
5	0
0	0
0	0
2	0
0	0
58	0
58	0
27	0
39	0
29	0
0	0
1	1
3	1
0	0
2	0
4	1
3	0
0	0
3	0
0	0
0	0
2	0
1	0
1	0
9	0
1	0
0	0
3	0
6	0
2	0
4	0
3	0
1	0
1	0
0	0
2	0
0	0
1	0
3	0
15	0
14	0
4	0
2	0
4	0
8	0
14	0
14	0
19	1
7	0
2	0
1	0
1	0
0	0
1	0
0	0
33	0
1	0
1	0
116	1
42	0
51	0
1	4
3	1
0	0
4	0
2	0
1	0
0	0
0	0
0	0
4	0
0	0
73	0
11	6
51	2
14	0
13	1
50	0
22	4
41	12
0	0
22	0
6	0
0	0
0	0
3	0
4	1
3	0
2	0
3	0
4	0
0	0
5	0
17	0
3	0
2	0
6	0
4	0
3	0
0	0
4	0
1	0
4	0
1	0
8	0
3	0
6	0
1	0
6	0
5	0
4	0
6	0
15	0
15	1
1	0
1	1
0	0
1	0
0	0
1	0
1	1
4	0
6	0
2	0
5	0
0	0
1	0
37	0
7	0
16	0
21	0
7	0
16	0
5	0
2	0
7	0
2	0
8	0
4	0
0	0
3	0
160	0
40	0
66	0
214	0
153	4
17	3
156	2
67	0
83	2
53	2
28	0
39	0
26	0
120	7
13	3
2	0
2	0
5	0
23	0
10	0
6	0
1	0
10	0
1	0
3	0
31	0
2	0
2	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
2	0
1	0
9	0
16	0
24	0
6	0
14	0
21	1
14	0
2	0
4	0
0	0
0	0
1	0
1	0
0	0
0	0
0	0
8	0
7	1
4	0
0	0
0	0
1	0
5	2
0	0
1	0
1	0
1	0
0	0
3	0
6	0
3	0
2	0
5	0
8	0
1	0
3	0
7	1
6	0
10	3
3	1
25	7
8	2
2	0
2	0
1	2
0	0
4	4
5	1
3	0
11	0
16	1
14	2
21	2
3	0
1	5
0	0
21	0
5	0
19	0
27	0
0	0
7	0
4	0
3	0
1	0
2	0
1	0
0	6
1	0
0	0
0	0
2	0
2	0
0	0
5	0
3	0
4	0
36	1
13	1
10	0
8	0
20	1
10	0
24	0
201	2
35	0
10	0
0	0
0	0
1	0
0	0
0	0
0	0
1	0
0	0
0	0
4	2
0	2
0	0
1	0
0	1
0	1
1	0
1	0
1	0
2	0
0	0
2	0
8	0
11	0
0	0
1	0
0	0
0	0
0	0
3	0
0	0
0	0
4	0
0	0
0	0
0	1
0	0
4	0
2	0
2	0
1	0
3	0
1	0
4	0
0	0
4	1
0	0
1	0
0	0
3	0
2	0
2	0
1	0
1	2
0	2
2	1
0	0
1	0
1	0
1	0
0	0
6	0
5	9
0	0
0	0
1	0
0	0
2	0
2	0
0	0
1	0
1	0
1	0
7	1
0	1
34	0
0	0
0	0
3	0
2	0
0	0
0	0
12	0
0	0
3	0
26	2
2	0
12	1
0	0
0	0
0	2
0	2
0	0
0	0
3	0
3	0
1	0
0	0
0	0
3	0
8	0
13	0
1	5
6	0
1	0
7	0
17	0
10	0
1	0
1	0
1	0
0	0
2	0
1	0
1	0
9	0
0	0
1	0
0	0
8	2
0	0
23	0
7	0
0	0
0	0
0	0
7	0
0	0
0	0
6	0
12	3
30	0
19	1
2	0
1	0
0	0
2	0
2	0
0	0
14	0
2	0
1	0
1	0
0	0
3	2
1	0
4	0
6	0
2	0
2	0
0	2
5	2
0	0
1	0
0	0
1	0
1	0
4	0
0	0
3	0
0	0
47	8
0	0
0	1
0	0
1	0
2	0
0	0
13	4
0	0
0	0
1	0
0	0
20	2
4	1
1	0
1	0
0	0
0	0
1	0
4	0
0	0
4	6
3	0
0	0
9	3
21	0
0	2
2	0
9	0
0	0
1	0
0	0
1	0
1	0
0	0
3	0
2	0
0	0
1	0
1	0
2	0
1	0
1	0
1	0
3	1
5	0
0	0
0	1
0	0
15	0
1	0
0	0
3	0
0	0
0	0
3	0
7	0
2	0
0	0
2	0
4	0
0	0
5	0
2	0
49	0
2	0
0	0
1	0
2	0
2	0
0	0
2	0
15	1
0	0
0	0
0	0
3	0
1	1
0	0
4	0
2	0
3	0
1	0
3	0
5	1
20	0
16	0
10	0
4	0
0	0
1	1
2	0
36	0
0	0
0	0
0	0
3	0
15	0
1	0
2	0
8	0
7	0
0	0
0	0
1	0
0	6
16	0
10	0
3	0
1	0
1	0
1	0
25	0
75	4
3	0
14	1
9	1
22	0
5	0
11	0
1	0
1	0
2	0
2	1
1	1
7	0
11	0
6	0
71	0
0	0
3	0
18	0
7	0
4	0
0	0
0	0
1	0
3	0
4	0
21	0
1	0
4	1
2	0
1	1
6	0
4	0
0	0
0	0
21	3
2	2
2	0
7	0
15	0
13	0
0	1
6	0
1	0
2	0
5	0
3	0
12	0
7	0
1	0
10	0
11	0
1	0
6	0
5	0
8	0
15	0
46	0
10	0
5	0
1	0
14	1
1	0
1	2
4	0
8	2
1	0
3	0
1	0
0	0
1	0
1	0
8	1
52	1
7	0
3	0
4	0
0	0
7	0
9	1
13	13
0	0
0	0
0	0
0	0
5	0
77	3
4	0
6	6
10	0
27	0
10	0
0	4
21	4
2	0
1	5
3	0
14	1
2	0
2	0
0	0
0	0
1	0
0	0
7	0
5	0
0	1
0	1
0	0
8	0
17	0
1	3
1	3
8	0
0	0
2	0
0	0
16	0
49	0
1	0
4	0
27	0
20	9
6	0
3	0
0	0
0	0
21	0
24	1
1	0
0	0
15	0
22	0
31	0
21	0
82	0
49	1
20	0
94	1
57	6
24	0
11	0
11	0
69	0
33	0
29	0
60	0
36	0
28	0
41	0
39	0
49	0
29	0
56	0
76	0
38	0
9	0
14	0
56	0
28	0
35	6
43	0
63	0
38	0
21	0
14	0
17	0
26	0
25	0
17	0
20	0
64	0
26	0
32	0
56	0
31	0
35	0
20	0
24	0
21	0
46	0
33	0
52	0
69	0
36	0
35	0
24	0
69	0
25	0
42	0
17	0
42	0
39	0
2	60
41	0
44	0
30	0
50	0
37	0
33	0
4	60
38	0
18	0
12	0
46	0
10	0
30	0
28	0
23	0
1	0
17	0
20	0
22	0
9	0
17	0
11	0
8	0
15	0
21	0
5	0
14	0
9	0
22	0
14	0
18	0
16	0
10	0
37	0
13	0
13	0
4	0
16	0
34	0
129	0
11	0
35	0
36	0
30	0
4	0
10	0
8	0
18	0
14	0
11	0
15	0
12	0
24	0
13	0
66	0
16	0
10	0
6	0
10	0
9	0
5	0
2	0
3	0
2	0
3	0
1	0
3	0
1	0
1	0
5	0
5	0
4	0
2	0
2	0
4	0
2	0
3	0
2	0
3	0
1	0
4	0
2	0
4	0
0	0
3	0
2	0
1	0
0	0
0	0
14	2
1	0
2	0
4	0
3	0
5	0
3	0
5	0
1	0
2	1
0	0
2	0
1	0
7	0
6	0
9	0
0	0
5	0
0	0
1	0
11	0
14	0
1	0
1	0
4	0
1	0
9	0
5	0
9	0
4	0
1	0
1	0
4	0
0	0
2	0
2	0
1	0
0	0
5	0
3	0
0	0
0	0
4	0
4	0
5	0
0	0
0	0
2	0
3	0
2	0
1	0
2	0
2	0
6	0
0	0
1	0
0	0
2	0
0	0
0	0
1	0
0	0
0	0
1	0
0	0
0	0
4	0
8	0
8	0
9	0
13	0
7	0
8	0
20	0
4	0
14	0
17	0
10	0
0	0
13	0
8	0
29	0
6	0
9	0
6	0
9	0
8	0
9	0
49	2
14	0
16	0
30	0
44	0
28	0
19	0
35	0
13	0
12	1
16	0
19	0
22	2
21	0
49	1
16	0
47	0
30	0
13	0
17	0
8	0
36	1
47	2
15	0
44	35
0	3
22	0
11	0
28	0
23	0
6	0
16	0
8	0
19	0
18	0
18	0
24	3
13	0
15	0
17	0
21	0
10	0
11	0
16	0
28	1
10	0
15	0
25	0
31	0
15	0
25	0
20	0
20	0
16	0
15	0
17	0
19	0
39	0
21	0
35	0
27	0
18	0
8	0
22	0
7	0
17	0
9	0
9	0
10	0
18	0
25	0
21	0
94	2
25	0
19	0
23	0
18	0
16	0
12	0
51	0
20	0
15	0
14	0
19	0
15	0
8	0
37	1
15	0
11	0
11	0
21	0
17	0
24	0
22	0
16	3
20	2
26	0
16	0
5	0
68	0
35	0
2	0
34	1
21	4
20	0
42	0
26	0
20	0
28	0
14	3
20	2
20	0
14	0
19	0
24	1
17	0
15	0
26	0
29	0
17	0
22	0
9	0
14	0
26	0
7	1
4	1
26	0
29	0
13	0
33	12
23	0
13	0
21	0
32	3
17	0
36	0
22	0
13	0
2	0
86	1
18	0
7	0
4	0
18	0
13	0
23	0
19	0
9	0
40	0
23	0
38	0
18	0
14	0
22	0
28	0
35	0
2	0
11	0
17	0
9	0
6	0
14	12
9	8
21	1
34	0
16	0
8	0
42	0
27	2
32	0
44	0
10	0
11	0
34	0
4	0
15	0
10	0
8	0
15	0
7	0
6	0
19	0
18	0
0	0
16	0
19	0
10	19
14	0
13	0
8	0
15	0
7	0
24	0
19	0
7	0
12	0
21	0
20	1
24	0
16	0
30	0
19	0
20	0
16	0
37	0
38	0
35	0
16	0
22	0
47	0
7	0
23	0
37	0
11	0
20	0
2	0
42	0
16	1
10	0
5	0
3	0
22	0
22	0
11	0
18	0
6	0
19	0
22	0
5	0
18	0
4	0
2	0
8	0
10	0
3	0
6	0
7	0
8	0
1	0
0	0
6	0
1	0
1	0
3	0
6	0
2	0
16	0
2	0
0	0
13	0
2	0
5	0
1	0
2	0
1	0
0	0
0	0
8	0
9	0
4	0
3	0
1	0
3	0
4	0
7	0
8	0
1	0
4	0
2	0
0	0
0	0
0	0
4	0
7	0
5	0
0	0
4	0
0	0
3	0
0	0
1	0
3	1
7	0
0	0
0	0
1	0
3	0
1	0
2	0
