,oxygen_bubble_rate,nitrogen_source,nitrogen_ratio,carbon_source_from_5e4,oxygen_source,methane_source,t_max,sminus_precipitation,fe_precipitation,carbon_precip,diffusion_constant,ma_op_o_fe_rate_const,ma_op_o_n_rate_const,ma_op_o_s_rate_const,ma_op_fe_n_rate_const,ma_op_s_n_rate_const,ma_op_ch4_o_rate_const,ma_op_ch4_n_rate_const,ma_op_ch4_s_rate_const,primary_ox_rate_const,c_lim_o,c_lim_n,c_lim_fe,c_lim_s,C,N-,S-,CH4,score
1,0.0,217.781855102,0.051616623995,63121.9810988,45602.2098404,2830.0,0.4,0.0,0.199810087138,0.216613553508,69.8345478357,10.0,5.0,0.16,5.12133978378,0.0,10000.0,0.0,0.01,1.8711709355,20.0,5.0,0.1,30.0,1.08662943135,0.868226593555,1.25879670263,17.011116494,-2.57211560266
2,0.0,204.757484945,0.0515367294637,63351.4918592,49943.0392679,2830.0,0.4,0.0,0.199380865335,0.216487670026,69.8397658677,10.0,5.0,0.16,5.12133978378,0.0,10000.0,0.0,0.01,1.8711709355,20.0,5.0,0.1,30.0,1.14346653342,1.10578415292,0.432674761389,17.011116494,-2.47725718517
3,0.0,211.105254299,0.0517043679634,66808.2250553,35707.400291,2830.0,0.4,0.0,0.199472440967,0.216539959555,69.846089497,10.0,5.0,0.16,5.12133978378,0.0,10000.0,0.0,0.01,1.8711709355,20.0,5.0,0.1,30.0,1.15481138026,0.909827507114,0.741799045657,17.011116494,-2.53058194488
4,0.0,209.021433436,0.0518387477741,62479.3952102,33504.3681051,2830.0,0.4,0.0,0.199462439124,0.216575049307,69.8372666894,10.0,5.0,0.16,5.12133978378,0.0,10000.0,0.0,0.01,1.8711709355,20.0,5.0,0.1,30.0,1.06159791658,1.15656767563,0.137087907827,17.011116494,-2.45291618112
5,0.0,237.766337913,0.0515493081514,60481.687095,41897.1322765,2830.0,0.4,0.0,0.199000087849,0.216801471451,69.8401159145,10.0,5.0,0.16,5.12133978378,0.0,10000.0,0.0,0.01,1.8711709355,20.0,5.0,0.1,30.0,1.02817194614,1.35103332741,0.0586547508193,17.011116494,-2.54327473727
6,0.0,220.181273753,0.051942197333,57040.2997396,34513.6451227,2830.0,0.4,0.0,0.199219477083,0.216554574368,69.8374580576,10.0,5.0,0.16,5.12133978378,0.0,10000.0,0.0,0.01,1.8711709355,20.0,5.0,0.1,30.0,1.09049590904,1.07426650673,0.621345303404,17.011116494,-2.50680085674
7,0.0,208.087364134,0.051989970417,70522.3777046,45490.5218784,2830.0,0.4,0.0,0.199868376742,0.216311295687,69.8406947777,10.0,5.0,0.16,5.12133978378,0.0,10000.0,0.0,0.01,1.8711709355,20.0,5.0,0.1,30.0,1.08335208897,0.768202226984,1.21529277235,17.011116494,-2.58064581461
8,0.0,209.347800475,0.051794320471,67219.6402802,39409.9212777,2830.0,0.4,0.0,0.199584959117,0.216507337842,69.8472902975,10.0,5.0,0.16,5.12133978378,0.0,10000.0,0.0,0.01,1.8711709355,20.0,5.0,0.1,30.0,1.0706176657,0.755305175957,0.237680415233,17.011116494,-2.46760407548
9,0.0,214.97490515,0.0516770942553,55685.1569236,43214.6636687,2830.0,0.4,0.0,0.199690326351,0.21662222768,69.8383491054,10.0,5.0,0.16,5.12133978378,0.0,10000.0,0.0,0.01,1.8711709355,20.0,5.0,0.1,30.0,1.1275689749,1.20604025009,1.51897905069,17.011116494,-2.58971600258
10,0.0,217.745153027,0.0515465628486,63085.7857216,44211.0397272,2830.0,0.4,0.0,0.199564313397,0.216532182239,69.8331839821,10.0,5.0,0.16,5.12133978378,0.0,10000.0,0.0,0.01,1.8711709355,20.0,5.0,0.1,30.0,1.04759197861,0.843841055388,0.826111031894,17.011116494,-2.50860099768
