,oxygen_bubble_rate,nitrogen_source,nitrogen_ratio,carbon_source_from_5e4,oxygen_source,methane_source,t_max,sminus_precipitation,fe_precipitation,carbon_precip,diffusion_constant,ma_op_o_fe_rate_const,ma_op_o_n_rate_const,ma_op_o_s_rate_const,ma_op_fe_n_rate_const,ma_op_s_n_rate_const,ma_op_ch4_o_rate_const,ma_op_ch4_n_rate_const,ma_op_ch4_s_rate_const,primary_ox_rate_const,c_lim_o,c_lim_n,c_lim_fe,c_lim_s,C,N-,S-,CH4,score
1,0.0,180.003941629,0.0528029605505,92735.5681963,11708.6401985,2830.0,0.4,0.0,0.31256989292,0.200112823218,192.77915611,10.0,5.0,0.16,3.09648633236,0.0,10000.0,0.0,0.01,2.48123527119,20.0,5.0,0.1,30.0,2.95528377136,4.80068525823,0.852807948622,7.10256034861,0.0100035449544
2,0.0,180.003941629,0.0528029631991,92735.5681963,11708.6401985,2830.0,0.4,0.0,0.312569957312,0.200111628306,192.779196372,10.0,5.0,0.16,3.09649487312,0.0,10000.0,0.0,0.01,2.48123527119,20.0,5.0,0.1,30.0,2.95528401958,4.80068632147,0.852807948622,7.10256034861,0.0100024999336
3,0.0,180.003941629,0.0528029647629,92735.5681963,11708.6401985,2830.0,0.4,0.0,0.312569997866,0.200112329607,192.779175227,10.0,5.0,0.16,3.09649433129,0.0,10000.0,0.0,0.01,2.48123527119,20.0,5.0,0.1,30.0,2.95528403805,4.80068713928,0.852807948622,7.10256034861,0.0100024999336
4,0.0,180.003941629,0.0528029599343,92735.5681963,11708.6401985,2830.0,0.4,0.0,0.312569700559,0.200112330092,192.779230703,10.0,5.0,0.16,3.09649280499,0.0,10000.0,0.0,0.01,2.48123527119,20.0,5.0,0.1,30.0,2.95528388174,4.80068796789,0.852807948622,7.10256034861,0.0100024999336
5,0.0,180.003941629,0.0528029612674,92735.5681963,11708.6401985,2830.0,0.4,0.0,0.312569887085,0.200112979213,192.779170947,10.0,5.0,0.16,3.09649046444,0.0,10000.0,0.0,0.01,2.48123527119,20.0,5.0,0.1,30.0,2.95528459509,4.80068696282,0.852807948622,7.10256034861,0.0100033702228
6,0.0,180.003941629,0.0528029618557,92735.5681963,11708.6401985,2830.0,0.4,0.0,0.312569902004,0.200112184827,192.779133802,10.0,5.0,0.16,3.09649444639,0.0,10000.0,0.0,0.01,2.48123527119,20.0,5.0,0.1,30.0,2.95528400471,4.80068821232,0.852807948622,7.10256034861,0.0100024999336
7,0.0,180.003941629,0.0528029627431,92735.5681963,11708.6401985,2830.0,0.4,0.0,0.312569854627,0.200112223193,192.779211367,10.0,5.0,0.16,3.09649858513,0.0,10000.0,0.0,0.01,2.48123527119,20.0,5.0,0.1,30.0,2.95528381548,4.80068800663,0.852807948622,7.10256034861,0.0100027663298
8,0.0,180.003941629,0.052802965618,92735.5681963,11708.6401985,2830.0,0.4,0.0,0.312569990356,0.200112177764,192.779177462,10.0,5.0,0.16,3.09649593394,0.0,10000.0,0.0,0.01,2.48123527119,20.0,5.0,0.1,30.0,2.95528403968,4.80068750388,0.852807948622,7.10256034861,0.0100027663298
9,0.0,180.003941629,0.052802961693,92735.5681963,11708.6401985,2830.0,0.4,0.0,0.312570110377,0.200111735802,192.779181933,10.0,5.0,0.16,3.09648983289,0.0,10000.0,0.0,0.01,2.48123527119,20.0,5.0,0.1,30.0,2.95528385909,4.80068758547,0.852807948622,7.10256034861,0.0100024999336
10,0.0,180.003941629,0.052802959882,92735.5681963,11708.6401985,2830.0,0.4,0.0,0.31257002613,0.200112004008,192.779173162,10.0,5.0,0.16,3.09650132412,0.0,10000.0,0.0,0.01,2.48123527119,20.0,5.0,0.1,30.0,2.95528397756,4.80068623081,0.852807948622,7.10256034861,0.0100027663298
11,0.0,180.003941629,0.0528029623362,92735.5681963,11708.6401985,2830.0,0.4,0.0,0.312569822506,0.200111387011,192.77920168,10.0,5.0,0.16,3.09649012174,0.0,10000.0,0.0,0.01,2.48123527119,20.0,5.0,0.1,30.0,2.95528395967,4.80068673629,0.852807948622,7.10256034861,0.0100029017553
12,0.0,180.003941629,0.0528029623759,92735.5681963,11708.6401985,2830.0,0.4,0.0,0.312569711328,0.200111205689,192.779185744,10.0,5.0,0.16,3.09649479237,0.0,10000.0,0.0,0.01,2.48123527119,20.0,5.0,0.1,30.0,2.9552839036,4.80068756624,0.852807948622,7.10256034861,0.0100029017553
13,0.0,180.003941629,0.0528029652395,92735.5681963,11708.6401985,2830.0,0.4,0.0,0.312569791092,0.20011133936,192.779263266,10.0,5.0,0.16,3.09649577444,0.0,10000.0,0.0,0.01,2.48123527119,20.0,5.0,0.1,30.0,2.95528368603,4.80068584733,0.852807948622,7.10256034861,0.0100024604758
14,0.0,180.003941629,0.0528029613053,92735.5681963,11708.6401985,2830.0,0.4,0.0,0.3125700301,0.200111961822,192.779121202,10.0,5.0,0.16,3.09648508186,0.0,10000.0,0.0,0.01,2.48123527119,20.0,5.0,0.1,30.0,2.95528430467,4.80068658284,0.852807948622,7.10256034861,0.0100024999336
15,0.0,180.003941629,0.052802962408,92735.5681963,11708.6401985,2830.0,0.4,0.0,0.312569790278,0.200111731977,192.779199645,10.0,5.0,0.16,3.0964930905,0.0,10000.0,0.0,0.01,2.48123527119,20.0,5.0,0.1,30.0,2.95528420825,4.80068699296,0.852807948622,7.10256034861,0.0100024999336
16,0.0,180.003941629,0.0528029637218,92735.5681963,11708.6401985,2830.0,0.4,0.0,0.312569811146,0.20011293393,192.779126141,10.0,5.0,0.16,3.09648996113,0.0,10000.0,0.0,0.01,2.48123527119,20.0,5.0,0.1,30.0,2.95528400605,4.80068701208,0.852807948622,7.10256034861,0.0100033702228
17,0.0,180.003941629,0.0528029600117,92735.5681963,11708.6401985,2830.0,0.4,0.0,0.312569874447,0.200111816678,192.779166195,10.0,5.0,0.16,3.09649981223,0.0,10000.0,0.0,0.01,2.48123527119,20.0,5.0,0.1,30.0,2.95528419009,4.80068608953,0.852807948622,7.10256034861,0.0100027663298
18,0.0,180.003941629,0.0528029620865,92735.5681963,11708.6401985,2830.0,0.4,0.0,0.312569706897,0.200112515358,192.779139715,10.0,5.0,0.16,3.09649361455,0.0,10000.0,0.0,0.01,2.48123527119,20.0,5.0,0.1,30.0,2.95528369525,4.80068754758,0.852807948622,7.10256034861,0.0100033702228
19,0.0,180.003941629,0.0528029600826,92735.5681963,11708.6401985,2830.0,0.4,0.0,0.31256990109,0.200112154764,192.779189981,10.0,5.0,0.16,3.09649851985,0.0,10000.0,0.0,0.01,2.48123527119,20.0,5.0,0.1,30.0,2.95528358851,4.80068746362,0.852807948622,7.10256034861,0.0100027663298
20,0.0,180.003941629,0.0528029621444,92735.5681963,11708.6401985,2830.0,0.4,0.0,0.312569998945,0.200112322639,192.779228386,10.0,5.0,0.16,3.09648538872,0.0,10000.0,0.0,0.01,2.48123527119,20.0,5.0,0.1,30.0,2.95528395324,4.80068665589,0.852807948622,7.10256034861,0.0100024999336
21,0.0,180.003941629,0.0528029630714,92735.5681963,11708.6401985,2830.0,0.4,0.0,0.312569851788,0.200111433111,192.779162235,10.0,5.0,0.16,3.09649301571,0.0,10000.0,0.0,0.01,2.48123527119,20.0,5.0,0.1,30.0,2.95528404374,4.80068738012,0.852807948622,7.10256034861,0.0100029017553
22,0.0,180.003941629,0.0528029644895,92735.5681963,11708.6401985,2830.0,0.4,0.0,0.312569780093,0.200112878243,192.779174882,10.0,5.0,0.16,3.09649610616,0.0,10000.0,0.0,0.01,2.48123527119,20.0,5.0,0.1,30.0,2.95528372023,4.80068768808,0.852807948622,7.10256034861,0.0100034518085
