,oxygen_bubble_rate,nitrogen_source,nitrogen_ratio,carbon_source_from_5e4,oxygen_source,methane_source,t_max,sminus_precipitation,fe_precipitation,carbon_precip,diffusion_constant,ma_op_o_fe_rate_const,ma_op_o_n_rate_const,ma_op_o_s_rate_const,ma_op_fe_n_rate_const,ma_op_s_n_rate_const,ma_op_ch4_o_rate_const,ma_op_ch4_n_rate_const,ma_op_ch4_s_rate_const,primary_ox_rate_const,c_lim_o,c_lim_n,c_lim_fe,c_lim_s,C,N-,S-,CH4,score
1,0.0,18.941464108,0.0272115207201,19570.993506,8697.87904912,2830.0,0.4,0.0,0.279041394473,0.338134592909,23.7127176581,10.0,5.0,0.16,1.08039915486,0.0,10000.0,0.0,0.01,1.13349860285,20.0,5.0,0.1,30.0,1.12759203941,7.9945739569,0.555950612477,9.97326845724,0.149157742402
2,0.0,67.3434804651,0.0821196841902,45940.8846418,28366.5035596,2830.0,0.4,0.0,0.0290379014497,0.0290238395189,142.402702686,10.0,5.0,0.16,0.857065216974,0.0,10000.0,0.0,0.01,1.16877682986,20.0,5.0,0.1,30.0,2.74772672128,0.643681144001,1.10612536631,1.80554845568,-0.0962088758796
3,0.0,96.9403079798,0.0839927766043,16772.9704482,19627.835678,2830.0,0.4,0.0,0.152172313333,0.161434166062,48.2309039723,10.0,5.0,0.16,2.14826334729,0.0,10000.0,0.0,0.01,0.142632335686,20.0,5.0,0.1,30.0,1.08486414436,7.1965005006,1.26895213201,9.29492529954,-0.0306729108036
4,0.0,143.173501394,0.03305834296,43952.7513705,55071.5659525,2830.0,0.4,0.0,0.367687118049,0.0119142462994,152.320315803,10.0,5.0,0.16,2.03997772416,0.0,10000.0,0.0,0.01,1.30966796332,20.0,5.0,0.1,30.0,1.44634244119,6.6821261513,0.0577225494161,6.90144787499,-0.360227559768
5,0.0,4.73490882612,0.070286030666,21623.5904923,57805.8369863,2830.0,0.4,0.0,0.173536126713,0.21945459276,154.307254806,10.0,5.0,0.16,1.77936017721,0.0,10000.0,0.0,0.01,0.887605334212,20.0,5.0,0.1,30.0,0.825602039721,7.4683522077,0.0411618253705,1.63546186257,-0.409605519619
6,0.0,104.938064655,0.0733701365394,24252.3264743,2845.35679749,2830.0,0.4,0.0,0.318557900872,0.260916681586,98.6163796019,10.0,5.0,0.16,0.846167446792,0.0,10000.0,0.0,0.01,2.97473499023,20.0,5.0,0.1,30.0,0.314274139319,5.17730001433,0.994711734896,8.56928700115,-0.0109339424217
7,0.0,19.0879552111,0.0164202614932,57110.6961659,48733.9994175,2830.0,0.4,0.0,0.258498544396,0.390395464785,103.591133738,10.0,5.0,0.16,2.75625881536,0.0,10000.0,0.0,0.01,2.35924332845,20.0,5.0,0.1,30.0,1.73600904376,7.65863812098,0.946849321588,6.00964241152,-0.230168354579
8,0.0,124.374744763,0.0359555264911,55010.9310611,60426.3084389,2830.0,0.4,0.0,0.16654994357,0.266608574905,49.4083267831,10.0,5.0,0.16,1.71834502693,0.0,10000.0,0.0,0.01,2.28024619176,20.0,5.0,0.1,30.0,2.68794373611,3.24370031672,1.07257318091,7.98516201303,0.032477453474
9,0.0,2.39731324098,0.0166218464227,62890.0034708,59125.568307,2830.0,0.4,0.0,0.146126905436,0.399853657237,55.3687763578,10.0,5.0,0.16,2.79746927134,0.0,10000.0,0.0,0.01,1.51984993471,20.0,5.0,0.1,30.0,1.30923206973,5.16707328519,1.03039687301,6.60986349513,-0.201088441868
10,0.0,45.6452148165,0.0945450188424,16596.9135019,14907.0445193,2830.0,0.4,0.0,0.377192051899,0.385561265823,22.571013251,10.0,5.0,0.16,1.61310273052,0.0,10000.0,0.0,0.01,2.20514588875,20.0,5.0,0.1,30.0,0.306574517523,2.4119081076,0.373439228275,3.56571945051,-0.135682363519
11,0.0,51.9335300712,0.00621406421306,94208.6316406,12220.080653,2830.0,0.4,0.0,0.188577870101,0.0425285692022,157.426268016,10.0,5.0,0.16,1.31239625674,0.0,10000.0,0.0,0.01,0.148263098996,20.0,5.0,0.1,30.0,1.97370485656,6.59182061572,1.10002594302,3.85588280392,-0.0187285336414
