	seq24	seq50	seq172	seq12	seq54	seq29	seq88	seq14	seq491	seq6	seq56	seq68	seq33	seq47	seq39	seq3	seq9	seq52	seq106	seq110	seq22	seq97	seq2	seq359	seq340	seq504	seq30	seq57	seq228	seq16932	seq223	seq140	seq188	seq212	seq115	seq333	seq596	seq3552	seq49	seq271	seq209	seq83	seq42	seq325	seq99	seq343	seq6204	seq101	seq116	seq133	seq74	seq45	seq79	seq76	seq66	seq34	seq3397	seq498	seq954	seq396	seq144	seq1305	seq16942	seq41	seq524	seq64	seq0	seq450	seq433	seq157	seq738	seq17251	seq5929	seq2134	seq8	seq82	seq301	seq194	seq135	seq214	seq280	seq13	seq17031	seq485	seq1302	seq618	seq5229	seq105	seq311	seq215	seq1164	seq440	seq189	seq910	seq318	seq151	seq217	seq184	seq1624	seq1503	seq5	seq335	seq1088	seq514	seq249	seq18150	seq405	seq502	seq1679	seq990	seq682	seq1703	seq146	seq1	seq312	seq768	seq32	seq2198	seq2146	seq176207	seq2199	seq1666	seq4315	seq773	seq1663	seq1483	seq2891	seq229	seq258	seq290	seq71	seq237	seq147	seq692	seq1098	seq3732	seq221	seq15	seq921	seq313	seq40	seq32547	seq2879	seq789	seq117	seq53	seq1938	seq4734	seq208	seq190	seq10177	seq1021	seq3900	seq186	seq625	seq163	seq1059	seq303	seq256	seq233	seq387	seq234	seq121	seq907	seq1229	seq86	seq138	seq584	seq17009	seq7105	seq177	seq161	seq216	seq17122	seq22916	seq46325	seq60	seq202	seq166	seq38	seq1067	seq1817	seq2235	seq17983	seq653	seq643	seq277	seq795	seq1591	seq176	seq3444	seq346	seq3751	seq379	seq3026	seq660	seq438	seq210	seq270	seq1376	seq17308	seq2227	seq51202	seq905	seq324	seq1257	seq8644	seq1596	seq1392	seq267	seq2133	seq436	seq380	seq1691	seq59	seq219	seq1367	seq193	seq17053	seq2599	seq855	seq17616	seq1341	seq139	seq39615	seq8237	seq7966	seq997	seq17412	seq231	seq111	seq975	seq28	seq394	seq17182	seq1786	seq430	seq331	seq17158	seq295	seq388	seq16143	seq310	seq1686	seq16986	seq2208	seq426	seq7434	seq386	seq829	seq406	seq1051	seq887	seq1095	seq1202	seq2422	seq786	seq566	seq1314	seq70	seq296	seq26	seq1343	seq390	seq3826	seq18262	seq220	seq1476	seq1640	seq876	seq573	seq27041	seq6664	seq1492	seq825	seq17339	seq244	seq792	seq357	seq8324	seq460	seq30042	seq1446	seq821	seq17574	seq882	seq14124	seq18676	seq1200	seq1549	seq207	seq878	seq1488	seq5390	seq16087	seq339	seq4986	seq1799	seq3162	seq179	seq1003	seq5781	seq17175	seq991	seq361	seq5306	seq17563	seq226	seq8156	seq20003	seq257	seq159	seq6191	seq174	seq17162	seq4439	seq142	seq1851	seq1410	seq201	seq4426	seq1258	seq114	seq16937	seq2075	seq2651	seq2169	seq61	seq1078	seq3344	seq141	seq3386	seq899	seq18600	seq4358	seq1711	seq1618	seq414	seq497	seq558	seq43	seq403	seq1204	seq17038	seq17035	seq1954	seq1609	seq4037	seq298	seq1920	seq1839	seq1076	seq195	seq92	seq1423	seq155	seq830	seq342	seq894	seq17016	seq3721	seq1885	seq5285	seq17530	seq164	seq730	seq3498	seq953	seq1363	seq2301	seq3923	seq15737	seq1800	seq16906	seq351	seq2912	seq20374	seq2139	seq10710	seq309	seq3076	seq10076	seq3201	seq156	seq19793	seq10792	seq15643	seq168	seq134	seq23767	seq3887	seq908	seq2193	seq3155	seq284	seq3251	seq316	seq8318	seq6096	seq1118	seq11114	seq348	seq14402	seq17215	seq27015	seq1192	seq1388	seq14642	seq7569	seq7341	seq18678	seq515	seq4400	seq7708	seq1451	seq17094	seq3715	seq1209	seq8628	seq2074	seq20	seq1871	seq13041	seq38639	seq91	seq14216	seq3294	seq1846	seq2924	seq5091	seq1922	seq17487	seq18751	seq7	seq21163	seq482	seq5845	seq7036	seq6996	seq12461	seq6289	seq1899	seq1572	seq3139	seq22194	seq2302	seq1227	seq564	seq2842	seq167	seq252	seq2958	seq272	seq1383	seq591	seq4186	seq7080	seq18391	seq1610	seq2313	seq19686	seq10145	seq1396	seq1825	seq25607	seq2151	seq17152	seq8565	seq358	seq1437	seq1574	seq12918	seq19402	seq5914	seq17660	seq1182	seq4990	seq755	seq17478	seq1496	seq516	seq21562	seq17491	seq552	seq1080	seq67	seq11055	seq562	seq185	seq1536	seq260	seq8534	seq19077	seq2024	seq7653	seq1249	seq3071	seq1692	seq354	seq5065
Bin 1	-0.573660882073	-0.450992255308	-0.684619672888	-0.762840969425	-0.434690071372	-0.314994071403	-0.369744158132	-0.425271252023	-0.358776097781	-0.857645459192	-0.546605065554	-0.402783869979	-0.269245307373	-0.317881575921	-0.249383778751	-0.758038140544	-0.43176329246	-0.565858297871	-0.635093889784	-0.290323624096	-0.591449163205	-0.884056295318	-0.369440179625	-0.328007071659	-0.891112752656	-0.413464479019	-0.571493921377	-0.190471552588	-0.815556644429	-0.513264521479	-0.704965699434	-0.243780271811	-0.433314850747	-0.51451004093	-0.311254541969	-0.325934979485	-0.350097465188	0.0139352596742	-0.417906730242	-0.379173207103	-0.330918551256	-0.382504916994	-0.73436817629	-0.349119060891	-0.20011237673	-0.788512038815	-0.674105289494	-0.876325499394	-0.40619362181	-0.304740185648	-0.282680523671	-0.369899203667	-0.698422924045	-0.337361252465	-0.418781884699	-0.233600872163	-0.980481195765	-0.824742678455	-0.33454769444	-0.658621409137	-0.262493449331	-0.246843696893	0.218333218949	-0.541473779594	-0.338598971552	-0.357273982714	-0.725339371338	-0.961071205194	-0.911375105851	-0.789690673668	-0.363219183932	-0.72059570021	-0.23576148836	-0.523902180476	-0.834214136592	-0.427308908228	-0.651434294331	-0.285562154563	-0.537615902405	-0.454622478703	-0.351238937166	-0.412311545493	-0.549762388723	-0.260385159588	-0.298325228207	-0.195491324554	-0.127505313148	-0.857147071406	-0.68101720144	-0.460476709031	-0.313189154094	-0.914962997657	-0.331558855527	-0.350700179996	-0.819960961699	-0.382622077872	-0.722457193998	-0.257493068695	-0.839238863885	-0.736553512229	-0.695867103233	-0.948789733406	0.0317889024464	-0.823181713934	-0.863747599858	-0.262593694835	-0.322817416484	-0.282773337547	-0.64680034457	-0.748721907826	-0.757910726878	-0.304219677766	-0.873191832431	-0.42598733624	-0.367650537668	-0.431084206555	-0.301012190742	-0.601311004823	-0.326530437106	-0.632479829409	-0.124239703287	-0.314009824168	-0.248247204058	-0.601259012986	-0.358474378299	-0.790244933079	-0.713185204494	-0.78278813946	-0.916842276135	-0.524712418185	-0.343826423684	-0.296723334427	-0.237806819659	-0.635909768808	-0.264853481475	-0.220592195677	-0.790917115019	-0.758929493393	-0.768340853018	-0.515885998445	-0.710555068582	-0.708204884622	-0.272222947067	-0.2749627834	-0.34898796624	-0.281848866199	-0.80927853878	-0.357559920201	-0.458029937085	-0.557813849323	-0.311166318722	-0.662413077679	-0.319566512779	-0.311949354446	-0.255801136821	-0.695213659818	-0.359634746816	-0.644184449262	-0.943446954858	-0.266375397211	-0.551556614778	-0.93860253739	-0.208870753431	-0.477640740209	-0.276059489454	-0.811834075781	-0.398556358527	-0.401919541332	-0.741364422439	-0.93396727691	-0.91735565956	-0.876393101621	-0.230348635162	-0.0638545172198	-0.269606113272	-0.583608521369	-0.72863925096	-0.336748624874	-0.817585834868	-0.229542769588	-0.587623469623	-0.708233048277	-0.386616412555	-0.0924979357315	-0.480762556088	-0.776330978112	-0.307026239766	-0.289021271079	-0.899575383028	-0.556430932453	-0.763963268097	-0.466538464565	-0.254097456899	-0.804917148938	-0.383866589612	-0.69432550338	-0.864316767615	-0.418238236566	-0.53658516022	-0.771986084645	-0.914224952793	-0.90387017249	-0.219307666448	-0.37706332789	-0.820511831228	-0.408330917232	-0.441748169572	-0.360579414522	-0.907602866262	-0.11332658408	-0.910772129053	-0.902726121605	-0.643862921664	-0.771782995815	-0.00731539458926	-0.517738013303	-0.154603369906	-0.340457297208	-0.767103478916	-0.771613099967	-0.391818917807	-0.742713076991	-0.904329379403	-0.555084422764	-0.823688338841	-0.750867558718	-0.877963604001	-0.0833445484355	0.229084675194	-0.828902294217	-0.700062530981	-0.833906193373	-0.265019221312	-0.282588394233	-0.821479332655	-0.671656345111	-0.6755956124	-0.137816339302	-0.11214841026	-0.375051751147	-0.655674811465	-0.334612078563	0.0788085272032	-0.255628439086	-0.349763043695	-0.253965181642	-0.508040656259	-0.7182363555	0.0901359111974	-0.316746754498	-0.134117441055	-0.281895136317	-0.849488276016	-0.473100933536	-0.284011406926	-0.406080251658	0.0338150028769	-0.937042925307	-0.931461764211	-0.715539206785	-0.279106790887	-0.777440816769	-0.41884609097	-0.601872343089	-0.748382179561	-0.740850406878	-0.403440479981	-0.57784368752	-0.716322624628	-0.35973575719	-0.31979466917	-0.875222938375	-0.760860261493	-0.234796021573	-0.427892125201	-0.826632302469	-0.160075679879	-0.209421448143	-0.438619251344	-0.76229011918	-0.771404679428	-0.746218291884	0.0742745370159	-0.672655695739	-0.138286882503	-0.240293538361	-0.683288941825	-0.48263944416	-0.739230747772	0.0857520344191	-0.333042434665	-0.00200562397588	-0.894311335065	-0.484993340587	-0.339903628348	-0.489440468442	-0.643585468307	0.0928551699556	-0.775900274028	-0.751943970133	-0.460309511737	-0.313578228346	-0.702722872213	-0.245275571138	-0.78502701144	-0.318338773395	0.0056497320084	-0.688562625606	-0.192837982499	-0.185523660914	-0.880277246086	-0.530900856312	-0.842385615434	-0.559172800623	-0.765950180647	-0.236721056326	-0.37278707575	-0.292435010375	-0.16500946783	-0.839182634919	-0.24613364372	-0.521118580228	-0.683213662572	-0.751844182368	-0.666925550757	-0.293602375391	-0.62401811587	-0.602943465958	-0.176052215357	-0.289025738283	-0.668592154915	0.0685031869466	-0.18063882922	-0.345135516827	-0.227725561175	-0.637412861161	-0.497069129739	-0.776036583964	-0.817039976475	-0.367121858225	-0.816474397245	-0.330648242033	-0.88679398504	-0.216817364597	-0.186627604553	-0.17217368677	-0.301293381893	-0.71574150884	-0.498177152375	-0.148905000842	-0.180979594544	-0.791757271281	-0.597309775979	-0.392526398881	-0.0729398558635	-0.445765725026	-0.144117528934	-0.28609184594	-0.269212246964	-0.161916001523	-0.566275441525	-0.678171147686	-0.734894776669	-0.761998313622	-0.471423622614	-0.788339526224	-0.173696365935	-0.380446499892	-0.293695593138	-0.310377039029	-0.576840033259	0.261927821599	-0.762677060403	-0.266232067562	-0.138378940919	-0.276328737717	-0.400467759822	-0.841902695492	-0.798223559313	-0.349087949253	-0.295222921433	-0.185891770524	-0.292145118079	-0.62616507064	-0.730641039712	-0.638743976096	-0.622919676552	-0.536981763847	-0.607845387661	-0.773200338905	-0.626117903235	-0.714972933395	-0.0825119868032	-0.697009879257	-0.468041446898	-0.0837208699632	-0.744110489411	-0.920390202083	-0.185896348363	-0.0790258296974	-0.870285068148	-0.759463864013	-0.783647860971	-0.765047793837	0.00899932877108	-0.753821157672	-0.102378097033	0.0845667711812	-0.321708350785	-0.271265192069	-0.34986620057	-0.25060750434	-0.334137518363	-0.707067758962	-0.76990962116	-0.771474311487	-0.0177416574346	-0.814501895136	-0.651748434825	-0.863770727174	-0.37547852963	-0.307861469384	-0.684944597746	-0.74162136156	-0.175652473002	-0.760700752764	-0.634395681064	-0.793246423288	-0.288429809263	-0.652278218336	-0.37179092655	-0.516513407475	-0.700021425986	-0.24353106551	0.476043801748	-0.618860914071	-0.313322027834	-0.36496448623	-0.107463396534	-0.29219171071	-0.258884055211	-0.35206544539	-0.704704309777	-0.292828046024	-0.867183971156	-0.607592812187	-0.19626788686	-0.69659750941	-0.668748833439	-0.810748720329	-0.667150929075	-0.611208771229	-0.837112302782	-0.757585926665	-0.788178011748	-0.242815435944	-0.900246364367	-0.751589946235	-0.672529280686	-0.578004466398	-0.688732289514	-0.309830694403	-0.298383584654	0.0942081937097	-0.218078252094	-0.183066488262	-0.200399504866	-0.246196962478	-0.280192006921	0.0267957575583	-0.769507605594	0.307838979078	-0.7472153379	-0.144809219941	-0.131975726947	-0.70524807393	-0.795517737274	-0.430313230838	-0.713681289342	-0.382954357105	-0.364806625177	-0.653895627299	-0.747802485891	-0.950639609501	-0.755459181347	-0.408276635063	-0.661236254306	-0.176005480236	-0.322970118832	-0.712928235453	-0.185077186145	-0.326849917784	-0.31498127681	-0.637869164522	0.0110432048499	0.0791291617235	-0.130177940028	-0.770348178538	-0.164610842757	-0.0991148967519
Bin 2	-0.410646424623	-0.30017578661	-0.46970819183	-0.636699261365	-0.295576425987	-0.192735666365	-0.230529180376	-0.297400274961	-0.228404754723	-0.556720473964	-0.413688970673	-0.279487509479	-0.151156058199	-0.175534939551	-0.133232309512	-0.567666745305	-0.279688684002	-0.420434092935	-0.225294956996	-0.181020965892	-0.384319464584	-0.408756291605	-0.246211005013	-0.201576205323	-0.420316074931	-0.256832107696	-0.376810409173	-0.0921634465244	-0.350041272839	-0.376635997987	-0.437059799625	-0.124682929135	-0.338332424025	-0.327672013571	-0.189775963745	-0.218635468572	-0.226104557231	0.106319945158	-0.278031811654	-0.274905974944	-0.199316244722	-0.358740198379	-0.56569853713	-0.259655973497	-0.0843460715032	-0.687959676753	-0.253670413096	-0.496212679843	-0.260147482683	-0.192746204176	-0.156838289038	-0.246366299668	-0.51112468035	-0.212165741385	-0.278026542249	-0.11712799944	-0.492781396394	-0.64180720829	-0.209002380418	-0.300629449689	-0.141885861394	-0.127110525096	0.699744957196	-0.372498681493	-0.205920440866	-0.214423363842	-0.779206153768	-0.511157766928	-0.563804648386	-0.313749046834	-0.259735690662	-0.265378711014	-0.125598901038	-0.417448420316	-0.369725507022	-0.350285767007	-0.226165392535	-0.15690517497	-0.533698204023	-0.597716769004	-0.243515397437	-0.267622137901	-0.445362737677	-0.138665184196	-0.213012636938	-0.0825311735241	-0.0223462595289	-0.653032856546	-0.81843250206	-0.317034472459	-0.184492905593	-0.590049685418	-0.211400977131	-0.204297873393	-0.333220729983	-0.251842094991	-0.457355946692	-0.1225406055	-0.362602723112	-0.27012739128	-0.427606604071	-0.552763477786	0.121109614741	-0.487577664758	-0.585565949558	-0.162323387907	-0.19155508159	-0.157960269535	-0.70815588305	-0.279404027376	-0.623220631724	-0.191444169452	-0.404798917221	-0.261999978765	-0.223200072012	-0.340628850469	-0.159648458471	-0.487779829199	-0.216796086325	-0.217668411857	-0.01894351882	-0.185897348295	-0.128346730153	-0.471592253919	-0.241132596017	-0.324289813567	-0.267323242983	-0.707477782431	-0.591210254785	-0.339443397263	-0.21955800673	-0.165608021556	-0.109890107866	-0.386333998989	-0.142639593817	-0.109576457705	-0.717639740193	-0.523117021936	-0.298540053294	-0.296390050671	-0.559024256048	-0.257413786779	-0.142021035714	-0.152487510932	-0.219212694089	-0.156802747426	-0.397933591814	-0.281900186771	-0.275459873231	-0.363639983807	-0.22934599808	-0.469539703504	-0.191277986487	-0.178253242131	-0.13385417349	-0.290760404723	-0.240869520246	-0.231299053243	-0.517404654206	-0.150001244247	-0.317295515659	-0.530274935702	-0.0947054346884	-0.351514193114	-0.152100742458	-0.328942260203	-0.266316563116	-0.297103067062	-0.294543039579	-0.569728184536	-0.467604366901	-0.631919096427	-0.112236990593	0.0351398177082	-0.148307958606	-0.200292327224	-0.284335269036	-0.20592888232	-0.477731727543	-0.112750663806	-0.551166938143	-0.28380403787	-0.269786689485	0.0073650097415	-0.361158732924	-0.48937599858	-0.179839339265	-0.143168125837	-0.514882732414	-0.92683739804	-0.299083290716	-0.39116224947	-0.13324704226	-0.458045368481	-0.275897040428	-0.246008931683	-0.522944313895	-0.243568932784	-0.273390344689	-0.311857056216	-0.457025782366	-0.588114402741	-0.103137721534	-0.204530808977	-0.522105645479	-0.249550492172	-0.257682512385	-0.206813123536	-0.428211047647	-0.00556939906866	-0.555627242326	-0.456655957617	-0.229732652821	-0.434415089675	0.0867855440476	-0.293381724091	-0.0462825947677	-0.221634123615	-0.287840889288	-0.316090965637	-0.284837685776	-0.289607445162	-0.487430059114	-0.185452657917	-0.686361915306	-0.281261138589	-0.488451438765	0.0176062534738	0.676526720607	-0.533119620124	-0.306925523327	-0.357554191696	-0.143468158566	-0.155393023387	-0.382152203714	-0.240362994657	-0.245423011452	-0.0315202681934	-0.00910560228505	-0.215458040559	-0.371911293759	-0.203335924933	0.166397220837	-0.157611185213	-0.219661616772	-0.133790883949	-0.424821153636	-0.280959706339	0.176266040576	-0.184742602855	-0.0282692587609	-0.152915521665	-0.363666788098	-0.269159129349	-0.154106053629	-0.678300187375	0.124124053226	-0.477945630465	-0.490353569204	-0.325530966518	-0.155062245866	-0.313853988333	-0.247794980612	-0.427407861904	-0.278034052467	-0.287560903499	-0.45941227971	-0.351992435335	-0.261114411474	-0.31360029246	-0.189253524705	-0.623314825082	-0.286942201802	-0.262473149126	-0.437526451935	-0.374588926192	-0.0508319461625	-0.0966163881508	-0.312634830481	-0.288996548071	-0.347818230441	-0.277812232338	0.161415024548	-0.236535462384	-0.0316449810432	-0.11396044872	-0.23947983919	-0.545559754281	-0.763541470242	0.172361176519	-0.196113520725	0.0934546380971	-0.474789321175	-0.33423631896	-0.207656066039	-0.51342558266	-0.243358232978	0.178649162969	-0.293371713534	-0.285257314924	-0.43126012012	-0.177302888613	-0.272838189006	-0.115307533588	-0.301183267332	-0.186297548811	0.0984175370766	-0.821085226098	-0.0802509106904	-0.0714141767958	-0.478956714658	-0.386774513459	-0.402260076823	-0.466934014558	-0.288806477103	-0.117043931803	-0.305884851958	-0.167350636742	-0.0430464181237	-0.387199229121	-0.126646490924	-0.611072931154	-0.42351767989	-0.28597668013	-0.232594485742	-0.16807829716	-0.346981136657	-0.384910378523	-0.066675972036	-0.1615578644	-0.36754467539	0.156225509527	-0.0688976906175	-0.21307681012	-0.110746420768	-0.647402338154	-0.37784646477	-0.59053597788	-0.565558344847	-0.337779885743	-0.382197976445	-0.199005633385	-0.441981982851	-0.10038640372	-0.0726943308223	-0.0654039327926	-0.168988340285	-0.278820247967	-0.477671431817	-0.0419163462097	-0.0703220370367	-0.308525370248	-0.20243481557	-0.221155934156	0.0268018005995	-0.268145340175	-0.0284674821729	-0.157599759116	-0.140809973656	-0.0525321872203	-0.616683794168	-0.238117613629	-0.322225856641	-0.333316800459	-0.238835960903	-0.305218831887	-0.0626594120521	-0.228929901979	-0.170576197772	-0.150618544842	-0.713037657991	0.711326087811	-0.290516301104	-0.149810295665	-0.119278109525	-0.15230812041	-0.847226649803	-0.376731778212	-0.333904836046	-0.228780219586	-0.171024242022	-0.0739040891094	-0.16734144166	-0.443773265081	-0.269854598947	-0.652274395631	-0.224152052936	-0.425945132063	-0.891859696663	-0.292453793551	-0.2174864951	-0.315085141036	0.019197365453	-0.247927324549	-0.52041121589	0.023423632955	-0.297763205013	-0.448719985523	-0.0669086633324	0.0389515920118	-0.526580073773	-0.282740100268	-0.328186509612	-0.290467790761	0.101046831711	-0.34183620959	0.00110381481296	0.170968192573	-0.178262429629	-0.152327662134	-0.216353956433	-0.152797555742	-0.274379406308	-0.250433714659	-0.646530283758	-0.293274141467	0.0807170939456	-0.469835944592	-0.22401712509	-0.47349901113	-0.309887697866	-0.180897547644	-0.242683202089	-0.274007537961	-0.0607346000534	-0.283652113259	-0.312515185022	-0.309130564917	-0.162615044789	-0.216384686805	-0.219461163037	-0.574789256165	-0.252996688399	-0.125048324657	0.833735537279	-0.877478142376	-0.183226930665	-0.230692956517	-0.00315385974442	-0.166916980743	-0.137367824337	-0.200841248904	-0.253020457424	-0.172329772846	-0.451559574168	-0.768818235795	-0.0812440996618	-0.276227844103	-0.284918044298	-0.392929310757	-0.235642940812	-0.45307464248	-0.479947887306	-0.313433035698	-0.338546157489	-0.123524164102	-0.421314213977	-0.27920900036	-0.560310628513	-0.194346669593	-0.24769177548	-0.182312520917	-0.16325221079	0.179903808812	-0.163533410431	-0.0646738564483	-0.0885576852263	-0.122338222949	-0.150830152235	0.117936190762	-0.29786522022	0.740352893288	-0.578597953058	-0.0374728051564	-0.0241845340407	-0.2565015438	-0.358602100372	-0.233537282855	-0.254451549532	-0.23956239161	-0.213361412818	-0.226851521193	-0.2818362431	-0.496510137938	-0.298204293905	-0.234527727756	-0.232853695129	-0.0652014144913	-0.159565809193	-0.254790649195	-0.073187926595	-0.194391754926	-0.18428249623	-0.507648248071	0.103777669433	0.166279710916	-0.0245658182724	-0.352352554199	-0.0396401382557	0.00197712289795
Bin 3	0.0635297342604	0.185329224478	0.320880334228	0.288139093576	-0.27299953465	0.355025284371	0.313237954369	-0.263174616467	0.260656873977	0.367874576764	0.122394482054	0.254097645754	0.397924575324	0.412324553803	0.404447532057	0.328014992561	0.169553897745	0.15462049697	0.444130679574	0.376647331196	0.236995207645	0.373515512229	0.209530195139	-0.180835825227	0.370749598832	0.0516416810853	0.297859167682	-0.176115960635	0.386497147318	0.0164719077275	0.288694598511	-0.132460968381	-0.208951586187	0.206252276688	-0.154269820425	0.34772512339	0.307844077032	0.564169043847	-0.101170082407	0.291697286337	-0.172788313154	0.421875216808	0.144310545646	0.346056170693	0.453212074585	0.345821284609	0.429322969308	-0.129338438642	0.32223887047	-0.13447734484	0.338483617707	-0.161550342958	0.270934216672	0.333529537301	0.286323686861	0.415931790314	0.362794984566	0.372719681693	0.326337067933	-0.0815145942069	0.396661618931	-0.0862739491499	0.89592992978	0.10593651351	0.125453583644	0.14550786083	-0.120424452007	0.362406253945	-0.138319016403	0.39917186809	0.337610822166	-0.0801016049256	0.367713926912	0.302687616485	0.383481905542	0.316926247073	-0.0592229661343	0.388149349715	-0.143229882259	-0.0936326306455	-0.634804437262	0.288081960084	0.27561509697	-0.775180274174	0.384144271369	-0.221641491868	0.447933392911	0.365329890724	0.386303287491	0.290157863214	-0.175563095788	0.355951491048	-0.694184349267	0.386519899478	0.390303743458	-0.171860692919	0.278111901409	0.354535593776	0.383051687691	0.413955476684	0.279157839543	0.352993558803	-0.245256045393	0.303037155301	0.369074959247	0.363875005249	0.317661822176	0.00370308635831	0.393243387166	0.408105745051	0.207337069419	-0.51879998993	0.37551086737	0.295502790377	0.296382371896	0.314069346806	0.392315313468	-0.19445070376	0.348334130904	0.449720988452	0.449323890757	0.325875400236	0.378615694008	0.302277645564	-0.200218233005	0.395876496077	0.423680658875	0.359026798045	-0.139832110355	0.291239230851	-0.0882706872584	0.385997989535	-0.347933062311	0.284262716507	-0.124226309419	-0.337664286605	0.375239276354	-0.126483981852	0.402173315054	0.271110531049	0.33674912453	0.421949665949	0.403399999489	0.431659203864	-0.197725983378	0.371016176641	0.372984161007	0.341938539889	0.340913194473	0.263667853043	0.373594324271	0.279089823234	0.328544021661	-0.108098098004	-0.0729118259742	-0.0871179537005	0.338122082009	0.439463457982	-0.140742743689	0.199885677843	0.266970956267	0.346537413701	-0.0644879620641	0.338034381466	0.379825883032	0.38697485592	-0.184441628442	-0.0430796124946	0.40874767404	-0.138115797307	-0.12967291305	0.365915832541	-0.716063095061	-0.383554605679	0.380245793366	0.466239871843	0.412039396483	-0.162573935653	0.378362691413	-0.130941985298	0.312145741811	0.417181097351	0.293945813277	0.474215838591	0.293936979728	-0.199726996368	0.350690069532	-0.0265387028117	-0.135775699315	0.435262402669	0.404068491604	0.303874348422	0.427506759039	0.300689810964	0.293754652543	0.42600778874	0.36509348772	0.299861540027	0.477582768675	0.398041026428	0.368844292575	0.36459941619	0.422897641238	-0.22084346788	0.328378262801	0.290885419518	0.295209046846	-0.154768958115	0.367784657951	-0.88868862526	0.34774389468	0.341532038007	0.440582865861	0.344759166239	0.647782731189	0.290353877036	-0.0182138936907	-0.0916065116463	0.405984189631	-0.10148776331	-0.213230115453	0.40742698355	-0.132035353114	0.474673354021	0.374126153818	0.412170218027	-0.129329802664	-0.86593800081	0.899900203273	0.304319064917	0.41504641265	0.376505508121	0.343855174871	0.382347909796	0.389735390993	0.432237884777	-0.0698804600693	0.448041784348	0.460744620703	0.339878825957	0.308634861498	-0.18958612577	0.230364529732	-0.334292595099	0.330350207216	0.387652295247	0.325349879801	0.378028979578	0.739833234152	0.360801209353	0.509023253513	0.34816295799	0.382751262008	-0.165189381341	0.34156985194	-0.0960560761204	0.577398833721	-0.131457807696	0.339733202712	0.330413134453	0.365051057439	-0.104108829589	0.337148247309	0.266577169774	0.410523536422	0.40813745597	-0.0850548328749	-0.186979800652	0.419668209129	0.359329587184	0.354549346685	0.366450959035	0.405025720475	0.492670796533	-0.109649909319	0.385545085107	-0.330682155666	0.436748694812	0.302950908484	-0.0963923058158	-0.183080858653	0.412883794594	0.224221913935	0.434003459005	-0.394854366541	0.422086491265	0.430869772826	0.448213293331	0.390947111422	0.235901679045	0.35859619805	0.0547115961904	-0.128803268365	0.308598848663	0.32106468912	0.297494119449	0.437870789662	0.741842514342	0.40345398519	0.40529476865	0.297453287557	0.3289235308	0.417276088649	0.378312766398	0.399665768303	0.333544401466	-0.273837831383	-0.100056244677	0.460318850226	0.412516771922	-0.128082263257	0.264732551689	0.373553444838	-0.152782749667	-0.0950378317376	-0.198269632547	-0.195025006438	-0.171720647648	0.44315617184	-0.120246258471	0.412466485661	0.318974719808	-0.0848560971389	-0.0934099512279	0.436474794251	0.337865938141	0.304469950536	0.307339368357	0.408398824255	0.350109841793	0.316609139343	0.719145087158	0.487212189325	0.300993924024	-0.0833629616181	0.323230261564	0.286931087351	0.329139969408	0.305659922788	0.334606610858	-0.115968631825	0.332348663424	0.371574054271	-0.0068138272104	0.196188385056	-0.025499221724	0.332521796338	0.421503057238	0.289174125171	0.427996947308	0.470217226634	-0.103309935476	0.461001990656	0.302757139904	0.489763913651	0.308126258471	-0.292667278799	0.388755474242	-0.097325816063	0.223717531201	0.327777247403	0.430892895955	0.404923002076	0.401099664901	-0.12049438032	0.397903575012	0.0147644316271	0.322133286244	0.361548418097	-0.0641031477808	0.382287074303	0.900714147297	-0.0983406928484	-0.102152604986	0.0425149675877	0.357357919552	0.520340903001	0.383457212629	0.390854173235	-0.0943420554064	0.356290697397	-0.0945755746928	0.369391909038	0.270867486204	0.417985717861	0.423830266411	0.448683892627	-0.186370818574	0.424658081606	0.403467226651	0.449120093845	0.343677973665	0.485156297424	0.426835169533	-0.135965197241	0.59071723222	0.390891599222	0.371957784592	-0.00840183871961	0.618559082989	0.319919824514	-0.0909032366736	0.391625195795	0.404284323784	0.638734909659	0.322456020992	-0.244881078278	0.621751733592	0.362377475104	0.372222444349	0.317963782055	0.473392969901	0.369816902334	0.425398125306	-0.122116674599	-0.096569021111	0.645429394793	0.349477098873	0.441657697964	0.364274823544	0.329297300596	0.352021305023	0.430022763693	-0.0866155156052	-0.2723765082	0.407952941253	0.435607654353	0.38983145175	-0.149856588075	0.448397563589	0.315035882185	0.323197330466	0.422190949058	0.389946698871	0.987869844704	0.408006418616	0.326861330189	0.290871592368	-0.35860683073	0.333634427371	-0.145920973323	0.308168647416	0.424922107282	0.371618017446	-0.125448099028	0.409660436792	-0.61729251229	0.418633860719	-0.120385143135	0.371765451112	0.435034333287	0.312451809713	0.34048957028	0.358808717963	0.391285606009	0.403245080786	-0.126430471817	0.411105979113	0.28051055074	0.4667791134	0.426907165789	0.347535834962	-0.165495039736	0.74318180496	0.491472717768	-0.279757627172	0.39320843051	0.416039825167	-0.132089268778	-0.258350911037	0.404612088591	0.923989513009	0.332684286811	0.488731439074	-0.317543647366	-0.0789020422414	0.341275406842	0.357720528343	0.423674358084	0.298896310643	0.319346603653	0.439992005357	-0.0905978936554	0.362919220187	-0.0966254633577	0.354819627737	0.437109684883	0.465263222853	0.433591271203	0.422678292554	-0.539992285614	0.324950553924	0.336885580736	0.292074662817	0.665101777861	0.729702154056	-0.0538104120788	0.323914302581	0.533201401212	0.526485959741
