UniqueCount	AmbigCount
66	0
47	0
31	0
19	0
8	0
4	0
9	0
9	0
7	0
2	1
0	1
15	1
18	1
33	0
4	0
16	0
141	4
31	0
33	1
19	0
52	8
22	0
9	0
20	4
22	2
65	0
49	4
101	6
57	1
56	0
70	7
16	1
49	8
72	9
1	10
7	0
2	0
25	0
67	0
86	0
5	0
16	0
1	0
1	0
3	0
1	0
23	1
3	1
18	0
0	1
0	1
2	0
6	0
8	0
0	0
0	0
3	0
0	0
34	0
78	1
26	0
38	0
31	0
2	0
2	0
13	3
1	0
6	0
2	1
11	2
1	0
3	0
1	0
2	0
7	0
1	0
0	0
23	0
1	0
4	0
5	0
7	0
11	0
9	0
6	0
4	0
0	0
2	0
6	0
0	0
1	0
14	0
21	0
32	0
4	0
9	0
14	1
10	1
44	1
32	0
24	0
7	0
8	1
2	0
2	0
0	0
4	0
9	0
69	0
2	0
0	0
219	4
82	0
143	0
7	7
6	0
3	1
7	1
1	0
6	0
2	0
3	0
2	0
8	1
0	1
160	0
20	11
111	4
21	0
33	1
61	0
37	4
80	4
0	0
59	5
21	2
0	0
3	0
3	0
7	0
3	0
16	0
4	0
1	0
4	0
23	1
51	1
12	0
3	0
27	0
3	0
10	0
0	0
6	0
0	0
4	0
12	0
15	0
6	0
9	0
2	0
15	0
12	0
10	0
12	0
18	0
31	0
6	0
1	0
2	0
2	0
1	0
2	0
3	0
6	0
6	0
2	0
10	0
0	0
5	0
85	0
14	0
26	0
38	0
18	0
41	0
7	1
8	1
23	0
5	0
8	0
7	0
2	0
14	0
342	0
69	0
216	0
520	0
290	6
49	1
279	0
149	0
152	4
146	5
40	0
54	0
55	1
308	2
12	2
2	0
4	0
4	0
53	0
19	0
14	0
4	2
21	2
6	0
2	0
70	1
5	1
3	0
3	0
0	0
7	0
0	0
0	0
0	0
4	0
1	0
0	0
0	1
0	0
3	0
37	0
42	2
44	0
18	0
22	0
24	0
30	0
1	0
3	1
0	1
0	0
1	0
2	0
9	0
9	0
2	0
15	0
43	1
7	0
0	0
1	0
1	0
4	2
1	0
0	0
4	0
1	0
0	0
8	0
12	0
20	0
2	0
14	0
13	0
2	0
7	0
15	4
4	0
19	0
7	0
52	5
18	2
3	0
0	0
2	3
5	1
9	2
9	4
7	0
8	0
26	3
42	8
31	10
2	0
1	4
2	0
24	0
16	0
15	0
58	0
5	0
9	0
9	0
3	0
6	0
10	0
1	0
14	0
13	1
3	0
0	0
2	0
7	0
1	0
10	0
2	0
5	1
54	0
98	3
28	0
40	1
63	0
22	0
62	0
423	3
77	1
48	0
0	2
0	0
0	0
0	0
1	0
0	0
1	0
0	0
0	0
3	1
2	1
0	0
1	0
1	0
0	1
0	0
1	0
5	0
0	0
1	0
6	0
23	0
13	0
1	0
6	0
2	0
0	0
0	0
5	0
1	0
0	0
1	0
1	0
1	0
1	0
1	1
1	1
3	0
1	0
4	0
8	0
0	0
6	0
2	0
12	2
1	0
3	0
2	0
7	0
4	0
6	0
1	0
1	1
4	2
9	1
0	0
0	0
1	0
2	0
1	0
4	0
16	12
1	0
0	0
4	0
1	0
3	0
0	0
4	0
4	0
4	0
0	0
6	0
2	0
92	0
5	0
1	0
3	0
6	0
0	0
3	0
15	0
5	0
5	1
42	4
10	0
35	0
2	0
0	0
0	0
0	0
0	0
1	0
2	0
2	0
2	0
2	0
0	0
1	0
17	1
32	0
0	3
7	1
2	0
6	0
36	7
29	0
0	1
0	0
4	0
5	0
1	0
0	0
2	2
18	0
0	1
1	2
0	2
10	0
0	0
56	0
10	0
5	0
0	0
0	0
4	0
0	0
2	0
6	0
19	3
79	0
36	0
1	0
2	0
1	0
10	1
0	0
2	0
27	1
12	0
6	2
2	0
1	0
4	0
5	0
5	1
14	0
1	1
1	1
0	1
8	0
1	0
1	0
2	0
1	0
2	0
1	0
0	0
5	0
1	2
118	12
3	0
2	0
0	0
0	0
1	0
4	0
18	2
1	0
4	0
11	0
0	1
59	4
8	4
4	0
0	0
0	0
3	0
1	0
8	0
5	0
17	3
2	0
1	0
20	8
36	0
0	5
9	0
7	0
2	0
4	0
1	0
2	0
3	0
2	0
11	0
4	0
1	1
5	0
3	0
6	0
1	0
1	0
4	1
3	1
11	0
1	0
1	0
0	0
26	1
4	1
1	0
13	0
1	0
1	0
0	0
5	0
2	0
0	0
3	0
7	0
0	0
8	0
3	0
97	1
4	1
0	1
0	0
3	0
4	0
1	0
1	0
36	6
