,oxygen_bubble_rate,nitrogen_source,nitrogen_ratio,carbon_source_from_5e4,oxygen_source,methane_source,t_max,sminus_precipitation,fe_precipitation,carbon_precip,diffusion_constant,ma_op_o_fe_rate_const,ma_op_o_n_rate_const,ma_op_o_s_rate_const,ma_op_fe_n_rate_const,ma_op_s_n_rate_const,ma_op_ch4_o_rate_const,ma_op_ch4_n_rate_const,ma_op_ch4_s_rate_const,primary_ox_rate_const,c_lim_o,c_lim_n,c_lim_fe,c_lim_s,C,N-,S-,CH4,score
1,0.0,87.1938846526,0.0783139333924,79682.5568998,17501.1976725,2830.0,0.4,0.0653843915246,0.183427818545,0.192679862352,113.98990752,10.0,5.0,0.16,7.07493732717,0.338163040932,10000.0,1.97505082171,0.01,2.18841938914,20.0,5.0,0.1,30.0,1.07667952921,5.96406191801,1.3463120804,1.63324016333,-2.11652695823
2,0.0,86.8765160373,0.0683575171542,79682.5568998,17501.1976725,2830.0,0.4,0.114018721077,0.183446685705,0.191474904064,115.036799687,10.0,5.0,0.16,7.92144555609,0.355757965676,10000.0,50.4992638735,0.01,2.18841938914,20.0,5.0,0.1,30.0,1.09401352613,5.96406191801,1.2460932004,1.80116297218,-2.19477456964
3,0.0,85.1509254604,0.0723147667018,79682.5568998,17501.1976725,2830.0,0.4,0.142397358622,0.182938460481,0.191621470841,111.3083443,10.0,5.0,0.16,6.61067755816,0.281150846419,10000.0,52.5617919783,0.01,2.18841938914,20.0,5.0,0.1,30.0,1.07787608927,5.96406191801,1.36120408759,0.91912241549,-2.34253386032
4,0.0,87.6525881586,0.0743206499954,79682.5568998,17501.1976725,2830.0,0.4,0.0902174437776,0.183716151757,0.192858738934,117.839046745,10.0,5.0,0.16,6.40908758468,0.338269107054,10000.0,40.505456316,0.01,2.18841938914,20.0,5.0,0.1,30.0,1.06698853089,5.96406191801,1.40254967282,2.65468599019,-2.04973218014
5,0.0,86.6576673757,0.0704077590935,79682.5568998,17501.1976725,2830.0,0.4,0.142909479622,0.182856734229,0.193053930031,120.552106665,10.0,5.0,0.16,6.64749832531,0.302434245968,10000.0,23.1515462272,0.01,2.18841938914,20.0,5.0,0.1,30.0,1.08342812034,5.96406191801,1.40167596528,3.3513404772,-2.90940920196
6,0.0,86.0184340743,0.071348789394,79682.5568998,17501.1976725,2830.0,0.4,0.0566635011503,0.18185279039,0.192502384078,110.043911646,10.0,5.0,0.16,6.53736105767,0.261184723651,10000.0,39.9342360333,0.01,2.18841938914,20.0,5.0,0.1,30.0,1.08280469918,5.96406191801,1.27952389899,2.76018311401,-2.09685009076
7,0.0,86.592274798,0.0759565451548,79682.5568998,17501.1976725,2830.0,0.4,0.110992595674,0.183793477513,0.192358446222,121.545004209,10.0,5.0,0.16,6.9870383089,0.33403201384,10000.0,19.5151828798,0.01,2.18841938914,20.0,5.0,0.1,30.0,1.07947769062,5.96406191801,1.31271948213,0.334580330037,-2.42102696874
8,0.0,85.7449245988,0.0688638810756,79682.5568998,17501.1976725,2830.0,0.4,0.0869424644449,0.183614327398,0.192347538362,115.292898891,10.0,5.0,0.16,5.72380174412,0.314534616467,10000.0,51.8665768024,0.01,2.18841938914,20.0,5.0,0.1,30.0,1.09126984246,5.96406191801,1.26968709098,2.33377180997,-2.07517323531
9,0.0,84.8457979968,0.072361010967,79682.5568998,17501.1976725,2830.0,0.4,0.121121578117,0.183047237991,0.193772223036,118.623840087,10.0,5.0,0.16,7.11503391553,0.311453575795,10000.0,42.8366349723,0.01,2.18841938914,20.0,5.0,0.1,30.0,1.08647793942,5.96406191801,1.28351433703,2.76977551049,-2.03014732426
10,0.0,85.0961079074,0.0720593453241,79682.5568998,17501.1976725,2830.0,0.4,0.140410423633,0.184221250742,0.192609847774,115.754343329,10.0,5.0,0.16,6.77772573251,0.311995448399,10000.0,47.2188272072,0.01,2.18841938914,20.0,5.0,0.1,30.0,1.0809121453,5.96406191801,1.2851153872,2.48413882235,-2.08001185059
