,oxygen_bubble_rate,nitrogen_source,nitrogen_ratio,carbon_source_from_5e4,oxygen_source,methane_source,t_max,sminus_precipitation,fe_precipitation,carbon_precip,diffusion_constant,ma_op_o_fe_rate_const,ma_op_o_n_rate_const,ma_op_o_s_rate_const,ma_op_fe_n_rate_const,ma_op_s_n_rate_const,ma_op_ch4_o_rate_const,ma_op_ch4_n_rate_const,ma_op_ch4_s_rate_const,primary_ox_rate_const,c_lim_o,c_lim_n,c_lim_fe,c_lim_s,C,N-,S-,CH4,score
1,0.0,42.0350699439,0.111217650237,33485.1188656,3316.89936157,2830.0,0.4,0.355992232444,0.391522902172,0.189943421632,81.2567837141,10.0,5.0,0.16,10.170755899,0.143099641099,10000.0,16.0279071967,0.01,0.973490706333,20.0,5.0,0.1,30.0,2.19389328873,5.01178765023,0.0972792278362,10.5870703412,-2.53369302933
2,0.0,88.2712512456,0.0184781955768,126252.744558,2796.94775454,2830.0,0.4,0.0269804777344,0.361715002527,0.195125859994,28.7000024515,10.0,5.0,0.16,0.578818242856,0.264248642323,10000.0,36.179984767,0.01,1.64236768555,20.0,5.0,0.1,30.0,0.383597023035,0.233738933601,0.920384815419,0.56808473395,-2.30264903386
3,0.0,73.0177963959,0.0758802853162,25065.4894972,39185.0744715,2830.0,0.4,0.0999437442975,0.057562869683,0.208886243626,69.8699544686,10.0,5.0,0.16,10.0812568307,0.582776555028,10000.0,22.899650199,0.01,1.88194649006,20.0,5.0,0.1,30.0,1.86211559442,8.06015264672,1.12191502247,7.06283947569,-2.37830242177
4,0.0,70.4003340068,0.0179400279441,60783.5474775,50741.2207712,2830.0,0.4,0.168263717685,0.396204811663,0.202291251273,75.2583787696,10.0,5.0,0.16,3.32304656431,0.585746842958,10000.0,0.0125893259624,0.01,1.58129655269,20.0,5.0,0.1,30.0,1.60373998763,8.63318746994,0.09159109637,2.33113729096,-2.68399470232
5,0.0,31.8971806407,0.0120510205273,21498.7527207,34113.8378518,2830.0,0.4,0.00423015256755,0.171337677428,0.186754895353,109.489427901,10.0,5.0,0.16,2.39784102251,0.610658880504,10000.0,64.751859973,0.01,1.55642333626,20.0,5.0,0.1,30.0,0.87616301133,10.9332578135,0.595103695816,3.04767765753,-2.44305047805
6,0.0,29.275006578,0.0313087099837,93687.825285,12142.0206205,2830.0,0.4,0.335416698198,0.226757593351,0.192136120369,80.1593319705,10.0,5.0,0.16,1.20531316667,0.441970933782,10000.0,48.8306566258,0.01,1.94802790692,20.0,5.0,0.1,30.0,1.55870873343,1.17364810759,0.164544856761,8.44594554591,-2.37023582798
7,0.0,93.5104651753,0.131728991078,89908.6993107,37925.5043101,2830.0,0.4,0.24636142738,0.330716191363,0.174146206819,48.460277795,10.0,5.0,0.16,8.92317430964,0.243713546327,10000.0,32.1890722118,0.01,2.1108932489,20.0,5.0,0.1,30.0,1.14457589671,2.67692614873,2.84075615247,7.02156373295,-2.46216611697
8,0.0,261.910132396,0.0922434609083,76496.4395403,26647.444776,2830.0,0.4,0.114586852264,0.553306273948,0.216626440719,45.1582994825,10.0,5.0,0.16,0.993571216993,0.129902112961,10000.0,12.4376604409,0.01,1.40828358436,20.0,5.0,0.1,30.0,1.59989294543,1.96187945347,1.58151333885,14.4525420589,-2.38703772512
9,0.0,101.305800847,0.0224418572973,26093.6762525,19254.7155344,2830.0,0.4,0.268793803775,0.327327224758,0.221052312642,4.16320383556,10.0,5.0,0.16,0.783384071887,0.052129347488,10000.0,30.0291844705,0.01,0.903149993108,20.0,5.0,0.1,30.0,0.052581214479,7.61776920566,0.297009271015,16.9312330117,-2.74762861461
10,0.0,65.2912308082,0.105299508155,110264.61135,12497.9680595,2830.0,0.4,0.0561084494995,0.215636072305,0.196800515565,89.0918909708,10.0,5.0,0.16,4.61119243448,0.120184347316,10000.0,55.7494107997,0.01,2.18841938914,20.0,5.0,0.1,30.0,0.212071424753,1.60944652185,1.24646782752,1.02244996259,-2.15021875149
