,oxygen_bubble_rate,nitrogen_source,nitrogen_ratio,carbon_source_from_5e4,oxygen_source,methane_source,t_max,sminus_precipitation,fe_precipitation,carbon_precip,diffusion_constant,ma_op_o_fe_rate_const,ma_op_o_n_rate_const,ma_op_o_s_rate_const,ma_op_fe_n_rate_const,ma_op_s_n_rate_const,ma_op_ch4_o_rate_const,ma_op_ch4_n_rate_const,ma_op_ch4_s_rate_const,primary_ox_rate_const,c_lim_o,c_lim_n,c_lim_fe,c_lim_s,C,N-,S-,CH4,score
1,0.0,126.509752382,0.0306965452692,36561.2934157,13856.6508994,2830.0,0.4,0.15771432353,0.304850039495,0.0491534257626,26.2342928619,10.0,5.0,0.16,1.42637976556,0.168996419093,10000.0,17.4954720391,0.01,0.13376744729,20.0,5.0,0.1,30.0,1.95479527958,5.85331985723,0.442926257541,0.620423787637,-2.58108939655
2,0.0,153.879634747,0.0354951617671,28740.4425451,60755.8890694,2830.0,0.4,0.350614104643,0.103742443481,0.305276255679,85.3451409164,10.0,5.0,0.16,2.77218289273,0.231941257702,10000.0,64.6951520554,0.01,1.21487657947,20.0,5.0,0.1,30.0,0.86608994856,4.12368635262,0.0922761208062,9.44411325225,-2.7756910971
3,0.0,178.089908319,0.0103801273935,33829.3686738,48669.4324769,2830.0,0.4,0.210456112739,0.257587012717,0.145783466044,34.1383590348,10.0,5.0,0.16,2.83729720956,0.205961188328,10000.0,42.3100394083,0.01,0.681884447226,20.0,5.0,0.1,30.0,1.39150245712,7.33535398502,0.154950015022,3.78584854391,-2.52185264071
4,0.0,114.19205117,0.021265982711,85132.5139366,27862.0786754,2830.0,0.4,0.0798238921539,0.180352164438,0.359907432281,139.078004036,10.0,5.0,0.16,2.73698605709,0.404239549991,10000.0,0.559148952244,0.01,1.81138955987,20.0,5.0,0.1,30.0,2.08494681619,5.94901258863,0.279451529596,8.79076558473,-2.38355202433
5,0.0,129.521383236,0.0051536553321,79723.5269031,42584.6594653,2830.0,0.4,0.361999461076,0.238114847798,0.18606559848,63.9293310939,10.0,5.0,0.16,2.00561364131,0.381069797461,10000.0,85.1694210124,0.01,2.08899727187,20.0,5.0,0.1,30.0,0.243918019861,1.83951391512,0.593900013704,7.68812068185,-2.34224133163
6,0.0,154.7104791,0.0769535308613,88413.8862683,56371.4768505,2830.0,0.4,0.334653632892,0.206007581667,0.354901417737,39.3950986059,10.0,5.0,0.16,2.46198595802,0.196607175108,10000.0,78.5913826923,0.01,1.62985332213,20.0,5.0,0.1,30.0,1.87955661404,0.555106328086,0.551518093523,1.68578795942,-2.5200928253
7,0.0,91.9022507798,0.0710781201193,82205.9744867,51137.6284941,2830.0,0.4,0.328030299165,0.0274007857895,0.39411392759,117.77770842,10.0,5.0,0.16,1.66440073298,0.452341839512,10000.0,53.8919277896,0.01,2.95022950254,20.0,5.0,0.1,30.0,1.6263403119,4.11081641805,1.30221430217,5.05710161279,-2.59757323588
8,0.0,190.121017494,0.0332145241692,50812.5468883,57484.4726664,2830.0,0.4,0.174576146536,0.184650068774,0.312669011921,119.490199488,10.0,5.0,0.16,0.861275061875,0.470739433241,10000.0,75.6044125794,0.01,1.63219155243,20.0,5.0,0.1,30.0,2.37001774798,0.0954605992065,0.583368797457,1.0269585295,-2.69070537385
9,0.0,21.2919519598,0.00609948867267,72428.5945587,6789.55621242,2830.0,0.4,0.0196570936513,0.277853441406,0.160393231299,60.6232582896,10.0,5.0,0.16,2.95156708166,0.401171379787,10000.0,3.82913952654,0.01,1.4630227124,20.0,5.0,0.1,30.0,1.44249878,4.43994146054,0.710371701914,1.36617229826,-2.2083608845
10,0.0,129.545395192,0.0458744538605,98169.7723537,43713.8465188,2830.0,0.4,0.290473238863,0.338456090701,0.0563222048501,149.119854215,10.0,5.0,0.16,2.16089065876,0.412487073362,10000.0,26.4176238151,0.01,2.02286816517,20.0,5.0,0.1,30.0,1.21822787399,0.350573675369,0.0871448831724,7.80056867455,-2.58904907098
