Genomic bins	B7_22mMystic	B9_PosControlEColiMystic	A3_1mMystic	A7_9mMystic	B3_17mMystic	A5_5mMystic	H2_PosControlEBAlly	A4_3mMystic	B5_20mMystic	B1_13mMystic	A1_FB_ShallowInflow	B6_21mMystic	B2_15mMystic	H3_PosControlEMAlly	B4_19mMystic	A6_7mMystic	A8_11mMystic
bin.43	1.58960241371	0.0	13.0084236608	4.93821001576	1.69021733139	5.25491668901	0.0	17.5805709457	1.72278125828	3.05008963071	29.108291406	1.84673870206	1.09025921454	0.0643321705828	2.05738002752	6.97361352971	4.33941079208
bin.34	5.32424948993	0.0	0.0169750087712	0.00756306992065	24.0505948021	0.0219666214137	0.000493052256996	0.0173089565521	6.47791354314	0.0308647715653	0.222139657212	5.76885451185	0.311903453665	0.00103841113012	6.2742521139	0.0115417267551	0.0149556571902
bin.37	0.388659745302	0.0	0.220647289378	6.48268789587	0.985924840768	1.61869154627	0.00153749753287	0.215688814157	0.524681595506	5.02580813353	0.519629212127	0.491322310897	2.42192153476	0.0908957474974	0.544917203861	1.7219088105	3.8621190101
bin.32	0.0464796710501	0.0	0.0990418345452	12.664006705	0.0536633160373	0.0920792889105	0.0	0.0978791346813	0.0373377270319	2.42358198373	0.256267489376	0.0332313674303	0.153324479908	0.0054943100626	0.0374538107166	7.48605706289	13.5050189182
bin.81	6.32550017971	0.00460944625675	0.0135180029254	0.0122978984493	13.1007467635	0.017506111582	0.0	0.0132008158	9.23753913241	5.04025815639	0.0516610823955	7.71930654757	20.5959811214	0.00320305246061	10.1390322625	0.0179660144783	0.0563337972666
bin.83	0.0874792467181	0.0	34.1634385709	0.0864506285847	0.0762398164844	1.0358854628	0.00159162538987	31.0741045678	0.0807123115576	0.0979891543764	6.45159787326	0.0752531323081	0.0902538360426	0.0475457529457	0.072319019286	0.115053708002	0.0810747871176
bin.62	4.79022899275	0.00587018833572	0.0150664797281	0.0181062658672	16.6122091106	0.0210561006077	0.00073873529563	0.0162960148815	5.84138453523	50.4761974898	0.0866967561738	5.89648488941	23.7493102948	0.00828497720977	7.4618855753	0.011793318962	0.0393960073235
bin.8	0.254446211597	0.0	28.7829399268	3.88138560212	0.416808319633	7.45986820006	0.00126546094728	28.3999521395	0.291145898314	4.55833960394	10.5603336002	0.266011474804	0.637751776446	0.0176412113116	0.310762191608	5.99663171095	4.55062280335
bin.53	0.669650909055	0.0	9.85637210941	8.75792386853	0.810608380056	5.40326369194	0.0	11.7080897827	0.605374198004	9.62280249676	18.0204914676	0.684082911649	1.47559212227	0.00574776938886	0.843021692325	3.73339558197	15.1357947654
bin.12	0.95517054514	0.0	0.0188544816633	0.0464614872835	12.1021204879	0.029619702986	0.00348203771253	0.0230853683997	1.61052078413	36.672540806	0.0354548999008	1.11548777138	47.2404071197	0.0112138905858	1.74020936895	0.022592829965	1.85568105705
bin.1	20.1095316055	0.0123318177468	0.0681444821187	0.0500775200298	23.7290679164	0.07494221852	0.0013357404278	0.0795533324646	24.837419049	2.10994558861	0.283359734709	24.7679756271	22.2466411874	0.0398649881943	25.4639239174	0.0441813666153	0.107442725576
bin.45	2.40286338283	0.0	9.26575149859	3.40955896151	2.94101299717	1.98513420182	0.0	8.52208512723	3.94995060594	4.75496996789	10.5764865036	2.95050693021	1.60640823472	0.00489984208704	3.46589505502	2.48724068675	5.00912108803
bin.26	0.0626470226251	8343.78371215	0.0538079128896	0.0193383387687	0.0280794795506	0.0270987669521	8116.32421063	0.03015091414	0.0535652045739	0.0266489622633	0.0935556171825	0.12952255764	0.0191590230173	581.064778853	0.0596472650265	0.0159856203235	0.0211296995426
bin.19	0.776040891708	0.0	0.0348274520624	33.4363704298	1.43039220727	0.0289581654685	0.00380927790779	0.0244781901661	0.417029085828	46.8329124157	0.0681632559743	0.490731041734	2.9849813787	0.00684841524129	0.405188131043	3.6660523545	86.973304743
bin.84	11.5109753342	0.0	0.00408560251821	0.0208007500554	7.08787064358	0.00252204408289	0.0	0.0125960764696	16.3202791363	0.3408256776	0.0791373838694	13.1476865217	2.24289915334	0.0	14.9255141294	0.0188567949295	0.0501413565254
bin.74	8.11154906257	12.0780082272	0.035322674917	0.0273716475036	2.08671226493	0.0333410019505	12.9947344523	0.0437450731154	11.3860791408	0.0419452387528	0.105169513861	9.12215423222	0.259861944512	0.00884048789536	7.91811069469	0.0280627647973	0.0348259113051
bin.10	20.4630047487	0.0035135365676	0.0204838841569	0.0102411400561	1.14122688005	0.0192280075566	0.0	0.0179248352168	12.4855183427	0.0256449024545	0.199826731813	14.1852450983	0.194319039256	0.00596841878611	11.4590693549	0.0174256269284	0.0152502232932
