0.992346	851/1000	1	0	bin.227.fa	
0.810088	12/1000	1	4.64957e-44	bin.43.fa	
0.794597	8/1000	1	1.99442e-28	bin.13.fa	
0.768798	4/1000	1	1.19054e-13	bin.174.fa	
0.743837	2/1000	1	8.46576e-07	bin.29.fa	
0.719686	1/1000	1	0.00130158	bin.87.fa	
0.719686	1/1000	1	0.00130158	bin.75.fa	
0.719686	1/1000	1	0.00130158	bin.49.fa	
0.719686	1/1000	1	0.00130158	bin.46.fa	
0.719686	1/1000	1	0.00130158	bin.45.fa	
0.719686	1/1000	1	0.00130158	bin.38.fa	
0.719686	1/1000	1	0.00130158	bin.330.fa	
0.719686	1/1000	1	0.00130158	bin.320.fa	
0.719686	1/1000	1	0.00130158	bin.308.fa	
0.719686	1/1000	1	0.00130158	bin.290.fa	
0.719686	1/1000	1	0.00130158	bin.250.fa	
0.719686	1/1000	1	0.00130158	bin.24.fa	
0.719686	1/1000	1	0.00130158	bin.242.fa	
0.719686	1/1000	1	0.00130158	bin.228.fa	
0.719686	1/1000	1	0.00130158	bin.197.fa	
0.719686	1/1000	1	0.00130158	bin.191.fa	
0.719686	1/1000	1	0.00130158	bin.16.fa	
0.719686	1/1000	1	0.00130158	bin.162.fa	
0.719686	1/1000	1	0.00130158	bin.15.fa	
0.719686	1/1000	1	0.00130158	bin.14.fa	
0.719686	1/1000	1	0.00130158	bin.130.fa	
0.719686	1/1000	1	0.00130158	bin.10.fa	
0.719686	1/1000	1	0.00130158	bin.109.fa	
0.719686	1/1000	1	0.00130158	bin.0.fa	
