0.990824	824/1000	1	0	bin.161.fa	
0.813182	13/1000	1	3.82264e-53	bin.117.fa	
0.803086	10/1000	1	4.56621e-40	bin.311.fa	
0.777011	5/1000	1	3.43435e-19	bin.207.fa	
0.758338	3/1000	1	2.46668e-11	bin.52.fa	
0.743837	2/1000	1	1.40026e-07	bin.62.fa	
0.719686	1/1000	1	0.000529418	bin.97.fa	
0.719686	1/1000	1	0.000529418	bin.83.fa	
0.719686	1/1000	1	0.000529418	bin.82.fa	
0.719686	1/1000	1	0.000529418	bin.7.fa	
0.719686	1/1000	1	0.000529418	bin.263.fa	
0.719686	1/1000	1	0.000529418	bin.256.fa	
0.719686	1/1000	1	0.000529418	bin.24.fa	
0.719686	1/1000	1	0.000529418	bin.237.fa	
0.719686	1/1000	1	0.000529418	bin.235.fa	
0.719686	1/1000	1	0.000529418	bin.210.fa	
0.719686	1/1000	1	0.000529418	bin.206.fa	
0.719686	1/1000	1	0.000529418	bin.17.fa	
0.719686	1/1000	1	0.000529418	bin.125.fa	
0.719686	1/1000	1	0.000529418	bin.113.fa	
0.719686	1/1000	1	0.000529418	bin.112.fa	
