0.974554	582/1000	1	0	bin.186.fa	
0.96228	446/1000	1	0	bin.309.fa	
0.841982	27/1000	1	4.18452e-110	bin.102.fa	
0.799067	9/1000	1	2.30031e-33	bin.166.fa	
0.794597	8/1000	1	2.12058e-29	bin.136.fa	
0.783786	6/1000	1	1.24218e-21	bin.324.fa	
0.777011	5/1000	1	7.61122e-18	bin.147.fa	
0.768798	4/1000	1	3.88249e-14	bin.317.fa	
0.768798	4/1000	1	3.88249e-14	bin.110.fa	
0.758338	3/1000	1	1.58281e-10	bin.300.fa	
0.758338	3/1000	1	1.58281e-10	bin.228.fa	
0.758338	3/1000	1	1.58281e-10	bin.137.fa	
0.743837	2/1000	1	4.83489e-07	bin.281.fa	
0.743837	2/1000	1	4.83489e-07	bin.114.fa	
0.719686	1/1000	1	0.000983681	bin.84.fa	
0.719686	1/1000	1	0.000983681	bin.83.fa	
0.719686	1/1000	1	0.000983681	bin.40.fa	
0.719686	1/1000	1	0.000983681	bin.332.fa	
0.719686	1/1000	1	0.000983681	bin.31.fa	
0.719686	1/1000	1	0.000983681	bin.290.fa	
0.719686	1/1000	1	0.000983681	bin.262.fa	
0.719686	1/1000	1	0.000983681	bin.256.fa	
0.719686	1/1000	1	0.000983681	bin.245.fa	
0.719686	1/1000	1	0.000983681	bin.239.fa	
0.719686	1/1000	1	0.000983681	bin.238.fa	
0.719686	1/1000	1	0.000983681	bin.234.fa	
0.719686	1/1000	1	0.000983681	bin.202.fa	
0.719686	1/1000	1	0.000983681	bin.201.fa	
0.719686	1/1000	1	0.000983681	bin.182.fa	
0.719686	1/1000	1	0.000983681	bin.181.fa	
0.719686	1/1000	1	0.000983681	bin.164.fa	
0.719686	1/1000	1	0.000983681	bin.13.fa	
0.719686	1/1000	1	0.000983681	bin.131.fa	
0.719686	1/1000	1	0.000983681	bin.124.fa	
0.719686	1/1000	1	0.000983681	bin.10.fa	
