0.992012	845/1000	1	0	bin.312.fa	
0.799067	9/1000	1	2.08765e-33	bin.288.fa	
0.789561	7/1000	1	1.60978e-25	bin.331.fa	
0.783786	6/1000	1	1.16439e-21	bin.313.fa	
0.777011	5/1000	1	7.21191e-18	bin.291.fa	
0.743837	2/1000	1	4.7318e-07	bin.290.fa	
0.743837	2/1000	1	4.7318e-07	bin.269.fa	
0.743837	2/1000	1	4.7318e-07	bin.264.fa	
0.719686	1/1000	2	0.00097314	bin.90.fa	
0.719686	1/1000	1	0.00097314	bin.97.fa	
0.719686	1/1000	1	0.00097314	bin.56.fa	
0.719686	1/1000	1	0.00097314	bin.320.fa	
0.719686	1/1000	1	0.00097314	bin.316.fa	
0.719686	1/1000	1	0.00097314	bin.29.fa	
0.719686	1/1000	1	0.00097314	bin.14.fa	
0.719686	1/1000	1	0.00097314	bin.108.fa	
0.719686	1/1000	1	0.00097314	bin.101.fa	
