UniqueCount	AmbigCount
9	0
17	0
4	0
3	0
0	0
29	0
4	1
6	0
1	0
4	0
14	0
1	0
1	0
2	0
2	0
0	1
7	1
146	11
6	2
4	0
1	3
2	11
4	2
2	0
7	1
26	0
19	0
7	1
21	7
7	1
7	0
21	16
1	0
11	5
8	10
0	30
8	3
2	0
0	0
2	1
2	0
11	0
14	0
19	0
3	0
1	0
1	0
2	0
27	0
5	0
6	0
11	3
24	3
27	0
12	0
3	0
3	0
0	0
2	0
1	0
1	0
0	0
4	0
18	0
5	0
2	0
3	0
2	0
5	0
5	0
0	0
6	0
9	0
5	1
0	0
2	0
3	0
1	0
8	0
16	0
1	0
4	0
197	0
75	0
56	0
100	0
124	0
91	0
153	0
2	0
17	1
109	0
18	0
64	0
36	0
51	0
32	0
53	0
3	0
0	0
3	0
0	0
0	0
0	0
0	0
3	0
1	0
8	0
26	0
15	0
14	0
22	0
13	0
8	0
0	0
0	0
3	0
1	0
0	0
1	4
6	0
9	0
6	0
13	1
2	2
28	0
2	0
7	0
6	0
1	0
0	0
12	1
7	0
2	0
2	0
0	0
1	21
1	0
1	1
12	0
5	1
14	5
0	0
36	1
8	0
2	0
0	0
2	0
10	0
29	3
5	0
5	0
5	0
2	0
4	0
1	0
3	0
1	0
0	0
2	0
0	0
0	0
6	0
13	0
5	0
13	0
4	0
149	1
38	1
8	0
25	1
2	0
1	0
33	0
1	0
2	0
1	0
3	4
10	0
19	0
6	0
2	0
4	0
9	0
10	0
11	0
2	4
4	0
8	0
8	0
3	0
5	0
0	0
9	0
4	0
0	1
0	0
4	0
0	0
1	0
0	0
9	0
0	0
0	0
0	0
1	0
2	0
1	0
2	0
5	0
29	4
3	0
2	0
55	0
4	1
0	0
0	0
0	0
1	0
0	4
926	18
8	6
1	0
2	0
3	0
2	0
2	0
1	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
1	1
2	0
0	0
3	0
3	0
0	0
0	0
0	0
2	0
4	0
0	0
1	0
2	0
2	0
1	0
0	0
0	0
0	0
2	0
1	0
5	0
3	0
2	0
0	0
2	0
4	0
0	0
0	0
0	0
1	0
3	0
0	0
1	0
2	0
3	0
188	0
86	0
17	0
18	0
69	0
87	21
