UniqueCount	AmbigCount
7	1
15	0
7	0
2	0
0	0
27	0
35	0
13	0
4	0
1	2
79	1
0	1
12	0
8	0
2	0
5	0
11	0
2	0
2	0
1	1
11	3
1	5
1	0
8	1
11	1
24	5
19	11
26	0
7	0
24	1
17	10
0	0
2	0
7	0
1	11
0	0
0	0
2	0
1	0
2	0
40	0
43	0
719	2
582	16
341	16
272	0
7	0
1	0
4	0
1	0
1	0
9	0
299	0
0	0
0	0
1	0
1	0
0	0
27	0
3	0
2	0
0	0
0	0
0	0
17	0
8	1
0	0
5	0
5	1
3	2
2	0
7	0
1	0
69	0
14	1
2	0
130	2
34	0
7	0
30	0
7	0
25	0
6	0
19	0
5	0
37	0
11	0
11	0
17	0
6	0
41	0
0	0
1	1
1	2
0	0
0	0
0	0
5	0
3	1
1	0
1	1
130	0
199	0
8	0
0	0
1	1
0	0
2	0
1	0
0	0
7	1
6	10
5	10
8	0
8	0
25	4
7	4
89	2
4	0
27	1
5	1
17	0
3	0
20	4
5	0
5	0
2	0
5	0
1	0
2	1
9	1
10	0
1	8
2	0
23	3
30	1
3	0
2	0
3	0
5	0
28	1
13	0
4	0
4	0
3	0
26	0
51	0
15	0
5	0
45	0
5	0
18	1
70	0
34	0
35	0
35	0
9	0
26	0
3	0
10	0
23	0
13	0
2	0
6	0
3	0
8	0
1	0
28	4
86	0
98	0
28	1
21	1
3	0
49	0
34	0
13	4
15	0
237	21
20	0
37	0
11	0
0	0
1	0
44	0
20	0
53	0
8	0
1	0
11	1
4	0
17	0
2	0
1	0
8	0
24	0
0	0
7	0
5	0
17	3
4	0
1	1
8	0
6	0
5	0
0	0
0	0
1	18
982	13
111	4
5	0
6	0
44	0
13	0
3	0
0	2
1	0
6	0
0	0
2	0
5	0
0	0
111	0
213	0
115	0
22	0
0	0
0	0
0	0
3	0
1	0
0	0
3	0
1	0
0	0
0	0
1	0
6	0
1	0
0	0
3	0
2	0
31	0
22	0
6	0
5	1
7	1
6	0
21	0
37	2
18	2
13	0
74	1
33	1
4	0
10	0
24	0
39	0
2	0
10	0
37	0
17	1
6	1
16	0
13	0
4	0
6	0
5	0
8	0
1	0
19	1
38	5
7	0
11	1
10	0
18	1
8	7
2	0
2	0
14	1
1	1
72	8
47	3
1	0
6	0
8	6
7	0
7	0
3	0
0	1
1	0
1	0
0	0
2	0
10	0
0	0
1	0
1	0
10	0
0	0
4	0
11	0
0	46
26	4
12	0
6	0
12	0
3	0
2	0
7	0
8	0
24	2
38	1
76	6
3	0
8	0
6	2
2	0
12	0
72	0
3	0
2	0
1	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
4	0
4	0
0	0
9	1
3	1
1	1
9	0
17	2
25	1
43	0
10	0
2	0
1	0
0	0
0	0
5	0
1	0
0	0
2	0
8	0
1	0
1	0
2	0
2	2
0	0
2	0
10	1
11	1
6	0
2	0
4	5
4	5
5	0
8	1
25	1
47	4
6	0
12	0
1	0
9	0
4	0
5	0
4	1
6	7
0	8
